MathRes-MX,ReadingRes-MX,ScienceRes-MX,MathRes-JP,ReadingRes-JP,ScienceRes-JP,MathRes-UK,ReadingRes-UK,ScienceRes-UK
318.2817,455.4614,352.7975,509.6666,518.8402,594.9646,456.1536,435.3577,486.6095
430.1371,448.94800000000004,417.5121,651.2775,596.0675,589.0899,543.862,526.0577,543.2115
335.4183,341.7707,350.0,610.8506,630.3106,644.1067,542.3041,557.2534,588.8101
401.3164,412.5686,410.0522,633.4398,554.8475,640.097,385.0366,455.5408,441.7568
445.4043,455.4865,369.0228,646.6817,538.0869,564.8452,495.2563,441.0515,532.5811
468.5387,466.7138,553.3756,688.8222,614.2717,649.0489,473.6797,469.3602,452.9467
251.7604,354.4251,260.8542,668.4141,640.9764,695.3935,588.2614,501.1974,532.0216
420.7119,492.5556,357.8329,605.398,618.2012,668.0716,465.9682,529.2655,479.0563
328.5636,334.4085,398.8624,500.0078,512.3445,501.436,478.5091,507.61300000000006,524.0955
388.8534,332.1474,380.0261,610.9285,543.1391,610.5371,533.0347,491.2848,510.7609
377.4809,427.6605,389.1645,551.3398,546.9083,581.0705,476.2502,532.9066,547.3144
374.9104,416.2714,378.6274,595.2718,505.2071,538.549,611.3959,634.7372,636.6468
357.6959,338.56300000000005,359.5114,562.868,600.5584,629.2801,474.3029,438.5655,462.2715
538.4094,574.3348,466.0015,582.1078,584.5997,590.6751,549.5482,539.7377,604.9422
436.05699999999996,475.9546,479.0563,659.69,609.3798,659.959,581.7183,540.4927,598.7878
419.23199999999997,447.3594,471.5964,644.5007,666.9595,709.5673,490.9721,497.4283,542.4655
398.2785,397.7465,417.4189,656.1069,654.3689,644.7594,476.0944,466.7138,477.0048
425.5414,416.9932,381.0518,606.177,620.607,627.0421,432.5518,414.2367,405.3898
343.1298,332.7889,372.473,650.2648,651.9631,670.5893,488.4795,598.5166,525.6807
345.7003,390.0102,409.1197,702.9989,695.5087,761.6001,589.8972,549.2694,550.8579
409.1837,402.5582,371.727,663.8962,648.194,686.0686,375.6115,365.6687,416.3931
422.5035,415.0685,432.0589,566.6848,619.3239,603.0772,387.2176,431.7115,367.1578
348.4265,394.9349,389.4442,631.9598,592.6192,651.8463,418.9983,384.5295,420.3096
525.9464,504.4052,419.3771,654.0037,648.6751,676.837,515.3529,533.0655,514.5841
368.601,407.8028,380.0261,565.828,544.3421,559.1569999999999,531.4769,567.5385,510.7609
529.8411,518.8473,508.8959,567.2301,437.8438,563.7262,513.1718,469.1196,511.1339
545.4198,484.3566,551.7904,604.3075,483.5546,558.6908,676.7487,618.2814,689.2391
516.2876,488.2059,475.3264,569.489,519.0808,548.9929,489.3363,458.4797,515.4233
273.6485,312.4061,244.3491,615.9916,698.3614,574.5431,493.9321,496.0506,493.9761
382.0766,439.4163,435.2294,653.1469,565.5936,668.3514,358.7085,322.6042,341.0481
536.2284,540.7703,468.426,632.6609,641.9654,601.0257,527.5043,591.0153,663.6889
434.0318,409.3914,449.9627,573.4616,653.8006,654.0843,444.158,489.4578,515.2369
397.8891,382.0671,369.0228,614.8232,595.8269,652.7788,518.2349,497.9896,460.6863
371.2494,413.1438,411.5442,655.7953,722.4541,657.1615,441.9769,443.29699999999997,437.0011
484.7406,487.1543,485.8635,521.4286,623.5374,528.3849,527.5043,591.1295,596.3633
342.0393,342.3321,395.1324,642.3197,730.4735,676.837,423.8277,422.9741,385.8075
326.7721,368.7227,301.6039,536.54,549.0311,514.8639,524.077,479.5449,526.0537
291.5641,262.298,378.6274,565.828,600.398,630.3059,518.1569999999999,544.5025,573.2376
452.8821,476.8183,457.2361,645.3575,709.1418,715.9082,660.0016,653.8076,695.3935
413.1563,290.2859,415.9269,568.8659,512.4246,531.5554,530.3864,460.218,525.6807
362.8369,403.5135,383.9426,506.473,489.9702,495.8411,520.9612,546.9083,572.6781
343.9087,299.9092,318.3887,584.4446,609.637,604.0097,608.8254,569.6037,599.4405
362.5253,405.26099999999997,404.73699999999997,627.2083,610.9837,584.1477,453.5052,428.296,393.0809
341.3382,419.5585,346.64300000000003,544.4072,542.5972,506.0985,593.714,658.6459,672.8273
347.2581,376.8959,377.4151,553.9103,627.9061,570.4401,575.1753,586.2048,572.2119
375.7673,404.964,385.1548,612.5643,661.6643,654.2708,494.1658,532.986,511.6001
357.0728,390.2082,294.0507,537.0073,620.4467,629.3734,501.0204,539.4994,527.3592
285.4105,228.2153,284.7258,596.9076,618.1361,515.1436,666.9341,600.6613,620.6080000000001
475.3934,442.673,476.5386,570.5795,580.8306,549.9254,537.5526,612.0199,576.0351
253.0067,271.6807,334.5207,578.2131,598.5166,578.8325,552.9755,508.3347,502.3685
399.1354,348.0259,392.6147,596.0508,641.1711,590.9549,431.7729,459.7369,486.5162
423.0488,486.9955,461.3391,615.4463,579.2267,572.3051,368.601,391.2507,341.7009
530.5421,536.2427,475.3264,558.7397,590.3352,547.7807,576.3437,592.539,602.1447
477.6523,469.1196,440.8243,605.5538,559.5790000000001,508.8027,693.418,624.6168,643.8269
436.836,431.4282,424.0395,558.9734,612.4965,539.7613,475.3155,548.9517,475.9791
388.2303,420.6821,378.9071,601.6591,699.7117,630.3059,450.9347,425.0393,401.6598
406.769,426.6165,407.2548,660.7026,673.6156,662.5699,455.842,429.8243,434.2969
476.2502,481.9913,408.7467,637.3345,644.7456,639.2577,444.9369,459.4963,493.0436
457.4778,517.2587,488.288,620.7431,669.6868,620.7945,508.9656,543.2326,576.2216
399.44699999999995,432.1086,398.8624,617.0821,655.3892,567.3629,521.3507,547.6808,535.9381
478.1196,471.1887,451.0817,517.456,554.5913,455.4644,564.8933,580.59,620.6080000000001
255.3435,297.343,284.1664,719.2008,667.2001,699.4032,376.5462,406.4075,436.0686
391.1123,301.4329,352.23800000000006,512.0034,515.873,480.9213,332.8478,331.3901,289.1085
461.4504,479.5449,483.9985,504.2919,640.9328,557.5718,415.3373,353.5593,354.7557
481.7028,502.9611,452.2939,564.2701,579.6276,564.752,396.4091,494.1443,470.6639
431.9286,404.964,473.1816,585.2236,618.2814,595.3376,535.8389,627.5884,552.7229
317.5027,335.3552,380.7721,506.9403,510.8208,509.2689,530.6979,553.797,610.2574
261.2634,198.0622,249.0116,693.4959,735.694,705.9306,283.7747,283.7315,250.317
335.8857,390.1691,355.9679,518.1569999999999,563.3287,512.6259,512.3929,553.0026,526.9862
438.7833,396.9446,443.5285,614.5116,668.0982,630.1194,469.9408,527.6616,495.1884
435.0444,506.1384,441.7568,617.6274,664.9209,574.1701,607.0338,628.4621,641.0295
396.1754,356.2057,348.135,512.9382,524.6944,562.9802,443.1453,494.9386,491.1787
416.3499,384.1134,426.837,417.75199999999995,411.3796,399.5151,473.7576,543.4709,450.8952
411.91,480.7204,387.6725,524.5443,652.1326,491.0854,398.2785,449.8729,467.5867
456.621,395.0938,353.9164,551.7292,585.8077,534.0731,457.9452,560.072,564.8452
490.9721,533.9392,413.6889,450.3895,517.2363,478.1238,496.4247,477.1391,547.7807
515.8981,556.9742,477.0981,553.9882,565.2728,539.3883,638.8924,668.7237,663.4092
365.1737,413.2041,413.7822,537.1631,624.6168,627.4151,378.1041,412.2509,376.3894
374.8325,340.2864,341.0481,620.2757,688.8526,603.73,378.1041,481.3559,463.1108
373.2747,450.0333,392.3349,516.0539,568.3328,560.1828,518.3907,522.2628,491.1787
362.4474,486.36,543.6777,609.9938,592.8597,560.1828,449.6105,486.9955,452.6669
484.1954,488.8224,490.8057,550.8724,574.4490000000001,558.1313,584.4446,594.3068,557.6651
406.0679,472.0624,428.9817,532.9568,560.8663,537.5233,514.1845,504.6458,557.3853
461.2946,449.7423,414.7147,586.0804,608.3661,529.5972,596.8297,581.3919,568.3887
379.9735,359.0927,388.605,574.1626,567.1975,554.5878,598.4655,630.289,631.9843
526.4138,537.1246,455.7441,453.661,474.4926,441.0108,544.6409,576.0376,594.6848
447.7411,579.2149,410.9847,508.0308,577.6263,519.1533,439.4843,502.1668,503.301
331.6794,389.5667,337.3182,460.8272,581.5184,473.5546,494.8668,570.9666,522.6035
353.1781,347.7529,365.8523,600.0234,681.6809,561.395,561.5439,537.2048,545.263
529.919,501.9994,477.0981,557.2597,629.3482,562.887,420.0888,532.3506,464.4163
418.45300000000003,336.9591,362.3088,584.2888,639.3726,576.9675,428.8908,372.0041,422.2678
303.404,266.2275,282.3014,493.7763,559.2777,546.1954,589.0403,627.9047,645.9717
397.4217,343.3746,403.5248,559.6744,567.9994,512.6259,418.5309,433.0618,429.9142
519.4033,493.9799,532.2081,589.0403,657.5767,597.2958,391.5018,449.6629,407.348
446.9621,437.8438,451.0817,583.2762,655.4687,580.138,693.418,706.4954,743.8829
386.6724,426.2957,330.4178,410.3521,436.2391,391.7755,525.9464,555.3856,512.4394
479.9112,546.5687,489.3137,698.3253,668.2426,685.1361,442.8338,441.2432,437.0944
473.2123,487.8692,395.7852,655.25,645.4673,645.6919,545.4198,541.8823,557.1988
450.0779,497.2421,475.3264,649.7975,644.6654,669.0041,476.7955,455.7271,485.5837
445.7158,407.0084,402.5923,514.5739,544.9801,542.5587,478.1196,434.63599999999997,494.3491
443.3011,432.9519,451.0817,471.7324,502.8817,483.81199999999995,540.7462,573.6547,526.6132
361.8243,465.6285,354.7557,540.5125,525.9167,502.3685,395.0849,459.2741,405.3898
400.7711,434.63599999999997,435.8821,558.7397,589.5409,584.7072,406.769,429.7441,440.5446
458.3346,540.7703,425.5315,506.6288,487.7104,463.1108,603.0612,574.1744,574.9161
418.5309,423.5301,426.7438,564.0365,596.8695,566.7102,469.1619,453.9522,468.79900000000004
328.9531,322.6527,358.6721,597.6087,556.5316,577.7135,514.3402,463.506,534.7258
460.5157,449.8729,388.605,588.4172,575.5377,569.6941,486.3764,566.3471,577.8068
506.0056,421.9652,460.0336,610.9285,588.6094,544.9832,319.7616,345.8607,403.5248
498.9952,460.4586,468.426,664.052,682.6776,697.2585,443.4569,457.8924,477.8441
302.7029,321.7221,273.536,533.0347,576.832,583.7747,439.5622,370.7209,425.9045
460.5157,490.9325,419.3771,556.325,515.5906,532.8609,509.5887,505.2071,547.1279
507.2519,497.3481,460.4066,557.6492,537.0369999999999,522.8833,394.0723,436.9539,373.6852
441.1201,441.0049,435.1361,647.928,610.262,595.9903,449.0653,426.1513,506.0985
391.6576,420.0406,450.1492,671.5298,603.285,612.4021,429.5139,411.9409,413.9687
422.3477,423.4087,406.3223,561.1544,631.4805,568.4819,458.2567,514.8758,542.7452
351.9318,400.4951,381.1451,620.3536,611.5433,644.2932,489.57,470.9641,504.2335
488.2458,577.4674,507.031,622.6905,622.9327,643.0809,392.4365,434.63599999999997,484.0918
416.1162,388.2835,415.4606,634.3745,572.6221,630.3059,359.0201,373.4091,311.2085
468.305,506.2972,490.9922,674.4119,615.8756,693.9015,440.1854,359.4937,422.1746
420.7119,439.3369,414.7147,550.9503,594.3068,517.0086,388.1524,412.1815,466.2812
368.0558,344.0991,368.0903,486.7659,428.9422,452.9467,619.5747,654.4361,648.9556
345.4666,315.5039,384.875,592.935,546.1063,586.1059,455.2189,467.3553,471.5032
361.9022,366.631,398.4894,677.1382,722.7748,732.693,255.3435,290.8803,313.4465
414.5583,398.5484,369.0228,614.0442,595.025,624.8042,596.0508,618.851,645.6919
529.1401,514.9552,460.6863,569.8785,655.3892,613.4278,436.6023,505.5823,506.0985
449.0653,407.3698,490.8989,603.7623,569.1271,542.4655,623.2357,620.1259,646.9041
457.32199999999995,368.7963,499.5711,486.9995,469.9216,493.7896,561.466,572.0661,596.9228
440.5749,523.7719999999999,405.0168,583.1204,578.9059,539.7613,544.8746,505.4477,532.2081
470.0187,444.7405,414.3417,516.6771,456.0968,445.207,536.0726,547.7102,600.2797
437.4591,401.1147,400.3543,584.3667,501.1974,576.9675,374.3652,327.0951,352.3312
406.0679,481.5942,397.2771,590.5982,479.5449,500.31699999999995,490.8942,515.6324,484.4648
553.9882,546.2667,562.9802,738.1289999999999,713.6327,762.6259,303.0924,238.4,302.8161
329.1868,382.6699,349.0675,714.4493,637.4479,664.3417,427.0992,414.7927,450.8019
415.8046,515.5112,460.4066,754.954,661.5864,723.1816,438.9391,398.789,482.7863
499.6962,515.6701,524.7482,563.4912,528.2230000000001,524.9347,469.785,445.3018,485.5837
353.1781,490.7287,342.5401,690.3801,611.3045,687.9336,438.1601,433.3001,428.702
379.7398,383.0203,390.1902,674.9572,605.6909,687.9336,441.19800000000004,377.4573,481.1078
308.7007,338.5389,361.4696,524.3885,437.0418,476.0724,469.5513,503.6033,526.0537
415.0257,414.6338,361.5628,690.5359,647.3919999999999,711.2458,526.258,580.7241,576.1283
433.3307,424.3244,489.2204,743.971,664.2329,665.5539,584.6783,562.867,583.5882
394.3839,330.4633,310.5558,466.124,464.8693,464.32300000000004,640.6839,552.7625,624.5244
301.0671,319.4755,423.7598,592.4677,569.2826,625.5502,446.5727,514.8758,485.8635
421.5688,440.41,381.1451,753.3962,698.2819999999999,692.3163,486.2206,432.2301,432.4319
360.3443,335.5205,342.5401,637.8018,655.1709,689.2391,549.3924,566.155,594.0321
546.1988,537.4453,549.7389,489.0248,423.4087,443.0623,505.0709,553.1635,542.3722
602.9833,600.5818,567.6427,653.4585,665.5160000000001,615.1996,441.1201,461.9021,449.8695
517.8455,530.7090000000001,502.3685,704.4010000000001,685.6448,679.821,385.504,462.6239,420.3096
372.8073,461.8158,435.7889,681.1108,632.556,637.486,551.8071,590.9707,551.6971
393.6049,406.8496,398.7691,652.2122,598.2783,637.859,522.9086,493.4294,569.2279
396.7986,403.8413,402.2193,587.4825,577.3822,576.9675,438.9391,402.7988,455.7441
551.885,509.2169,537.8031,571.0469,487.00300000000004,507.031,461.2167,480.9587,488.3812
562.2449,555.2267,546.1954,615.2905,555.3061,586.2924,467.60400000000004,553.797,547.4077
339.1572,333.5909,359.0451,516.6771,427.6591,470.6639,581.251,549.3141,558.1313
290.7073,269.5957,308.2245,655.25,547.63,566.4304,280.0358,296.6788,295.3562
297.9514,389.3748,293.4912,723.9523,657.4163,635.621,491.6732,591.9238,503.1145
426.2424,401.1147,419.1906,644.8123,616.6775,649.1421,493.231,497.1877,500.5035
451.6358,553.6381,463.204,603.1391,590.4539,621.727,480.9238,444.8207,489.5002
499.7741,501.3578,486.1432,665.4541,595.8269,633.5696,479.2102,474.3659,486.5162
464.7219,434.015,390.097,590.6761,565.3530000000001,582.2827,552.3524,567.9994,587.2249
445.0927,527.3408,420.8691,646.7596,638.33,630.3991,368.9126,347.9457,405.483
440.2633,368.8765,424.972,589.3519,647.4461,571.4659,402.1732,394.9349,380.4924
486.2206,494.3826,430.3805,600.0234,627.6678,554.3081,361.6685,394.1406,375.2704
444.158,352.8376,433.3644,645.2017,570.4053,649.7016,417.0509,489.7296,470.8504
400.2259,470.3944,475.3264,563.5691,622.3459,652.4991,568.009,555.3061,484.3715
461.2946,551.5729,515.2369,557.4155,635.844,543.4912,434.1097,440.2496,438.3066
454.5957,417.1536,410.6117,533.1126,557.5302,517.4748,571.9037,560.8663,575.7553
571.9816,632.5131,500.7833,727.847,727.592,740.9922,442.6001,429.0224,411.7307
468.2271,581.5184,398.8624,681.7339,667.2001,711.9918,496.5026,555.2267,542.3722
445.1706,410.0268,356.9004,494.5552,509.2362,484.6512,323.9679,278.9784,365.2928
339.2351,339.3332,350.37300000000005,567.9311,557.2125,555.5203,627.2083,655.4687,631.0518
409.5731,340.0065,345.7106,610.2274,566.7163,630.3059,545.4977,585.5694,558.9705
479.2102,468.3177,499.5711,699.8832,748.6412,714.0433,396.7986,290.9274,330.6975
485.7532,480.5072,453.5062,601.5812,543.7005,516.0761,621.9894,559.98,598.4148
364.94,421.9415,345.4308,630.4019,692.0069,625.7367,501.2541,481.75300000000004,512.6259
436.05699999999996,510.7453,439.8918,616.3811,553.797,516.0761,519.7149,525.1756,518.8736
432.4739,440.2106,368.0903,649.7975,657.8516,658.0939999999999,528.2832,485.1585,554.5878
430.1371,484.8508,363.2413,564.9712,568.3328,509.8284,484.7406,583.1864,538.4558
385.9713,451.33099999999996,409.1197,547.8346,591.3678,578.8325,558.3502,494.2237,559.6233
618.5621,604.5681,561.1153,604.5412,567.9994,568.5752,493.9321,565.5936,493.9761
413.0005,514.2403,406.1358,621.7557,566.155,606.8072,533.0347,535.1197,530.3432
428.6571,439.4163,451.9209,592.8571,664.4444,626.3894,630.7914,603.8464,633.2898
438.7833,435.4379,394.1067,517.0665,571.2718,527.9187,568.009,528.4636,619.862
335.1846,468.8058,373.5919,659.1447,619.0032,650.3543,529.8411,536.4830000000001,506.0985
344.454,397.3179,355.0354,603.8402,638.7881,645.7852,622.4568,604.8889,599.3473
278.9453,351.1684,327.9933,548.5356,560.5414,609.4181,454.5178,488.1075,487.4487
417.8299,358.1304,326.6878,607.7348,509.9386,578.5528,497.9047,525.2018,541.533
378.88300000000004,339.2045,349.7203,639.0481,651.3382,576.8743,334.87300000000005,266.1473,416.5796
352.477,328.7792,382.7303,586.4699,550.8378,547.1279,506.9403,519.6422,496.2141
477.88599999999997,395.3407,469.4517,554.9229,581.3595,558.5043,431.3834,397.7465,476.6319
379.5062,488.8224,438.9593,540.5125,544.9801,494.9086,581.251,617.2623,630.7721
528.5169,606.2214,542.1858,584.0551,503.6033,515.7963,445.8716,439.17800000000005,392.5214
332.2246,371.2823,388.605,518.936,476.3371,516.3558,458.9578,460.2982,509.6419
428.034,572.8604,489.3137,655.4837,635.3628,694.461,355.5149,387.5478,406.5088
292.4209,275.8508,260.2014,583.2762,581.5978,512.9989,467.2924,516.3542,537.8031
280.5811,282.3018,250.5968,420.9456,451.9664,431.4062,567.3859,612.3376,609.7911
325.8374,346.5614,378.6274,262.7434,335.3617,362.7751,531.1653,434.5558,515.4233
369.8473,331.2313,327.0608,454.2063,461.3407,508.8959,568.1648,557.6096,536.7773
356.6054,288.682,391.4025,425.5414,487.0749,433.0847,346.2455,403.1163,408.1872
427.8782,404.964,491.0854,410.8194,567.0619,579.019,559.207,587.8729,496.7736
371.1715,312.7403,328.9258,395.9417,390.7696,493.9761,612.4085,607.81,589.0899
427.1771,501.0548,372.3797,414.5583,478.3375,557.3853,505.0709,556.3712,532.1149
486.2206,463.6664,451.8277,439.5622,478.1816,502.3685,377.9483,406.5679,420.1231
343.3635,341.45,318.6684,384.3356,381.9877,445.6733,483.6501,481.0686,560.1828
442.5222,554.8475,420.3096,487.1553,511.5397,445.3935,618.7958,660.0757,569.4144
351.9318,392.9348,385.8075,459.7367,534.8791,575.8486,362.2916,351.4743,365.2928
475.7828,499.4331,465.069,538.4873,595.8269,560.8355,479.4438,535.7661,496.7736
454.5957,513.387,402.2193,295.6146,327.4159,416.5796,405.289,437.8277,403.2451
417.0509,447.9483,411.5442,352.0097,435.3577,410.0522,426.9434,385.156,437.0944
459.7367,483.2622,449.9627,367.7442,388.8187,432.4319,539.2662,485.1585,546.8482
609.3706,575.8585,594.0321,387.3734,446.5651,384.5953,408.4047,483.1034,443.342
434.1876,462.1336,390.097,482.6375,517.9581,591.0481,512.0034,571.2718,545.5427
399.9922,468.0115,431.2197,416.8952,425.8146,551.6039,434.9665,495.6535,457.5159
440.2633,414.7477,461.1526,453.8168,472.2472,477.2846,476.5618,475.1603,512.9989
448.8316,431.4282,448.2842,502.81199999999995,551.1586,597.4823,515.0413,523.6132,520.8318
652.1343,605.6107,618.743,393.527,460.0684,486.5162,521.2728,626.8735,520.8318
369.38,289.6443,373.4987,424.4508,528.2996,455.7441,671.6077,632.7164,649.5151
539.1105,530.7892,526.6132,396.3312,416.9932,452.3872,558.4281,541.8029,575.1026
359.9548,402.478,354.1029,345.9339,408.6765,441.7568,424.4508,402.7986,403.5248
484.6627,428.3808,429.6345,494.4773,549.3141,558.6908,399.0575,399.7008,410.705
554.6892,548.1574,489.3137,332.7699,409.2325,421.0556,383.4787,421.0029,464.7893
567.3859,578.9861,491.4584,393.2155,438.6457,501.809,531.399,492.6351,536.6841
361.7464,393.8229,285.6583,446.5727,500.3955,518.5006,591.8445,557.3336,662.1969
503.4351,453.0807,477.0981,350.6855,458.4003,432.1522,544.7188,550.0637,550.8579
475.3155,526.9493,509.8284,351.6202,438.3837,434.4834,458.9578,490.6919,472.2492
448.1305,490.8523,527.8254,561.7775,622.2109,603.73,416.4278,364.7866,453.9724
297.1725,383.0203,338.2507,396.7986,366.3103,466.8407,579.1478,529.5061,568.5752
319.528,464.1988,360.6304,368.0558,422.9741,513.5584,460.6714,473.7709,497.6128
335.3404,336.9503,349.1608,622.2231,530.8694,641.6822,620.1979,614.0851,603.73
246.3078,195.8167,293.3047,715.2282,577.3822,674.8788,505.8498,548.0779,533.0474
372.1841,364.7511,347.5755,721.5376,627.3434,730.828,378.8051,396.5236,380.8653
474.0692,528.6239,464.69599999999997,613.3432,574.816,575.0093,650.2648,619.0833,642.6147
