CNT,ST04Q01,AGE,ST88Q01,ST88Q02,ST88Q03,ST88Q04,ST89Q02,ST89Q03,ST89Q05,PV1MATH,PV1READ,PV1SCIE
Japan,0,15.92,3,3,1,1,1,1,1,417.6741,437.7636,490.8989
Japan,1,16.25,2,4,2,2,1,1,1,522.9086,564.9173,566.0574
Japan,0,16.08,1,2,3,3,2,2,2,516.5213,514.2691,529.4107
Japan,1,16.17,3,3,2,3,3,2,2,583.8994,630.7656,578.9258
Japan,0,15.5,1,4,3,4,3,1,2,718.8113,633.5184,684.5767
Japan,1,15.92,3,4,3,2,2,2,2,692.7169,689.8623,612.4021
Japan,1,15.75,3,4,2,2,2,2,2,697.3906,742.0485,651.2868
Japan,0,16.08,2,4,3,3,2,2,2,639.905,575.2169,618.9295
Japan,0,15.92,3,4,3,2,1,1,2,678.5403,692.3009,674.8788
Japan,1,16.0,3,4,1,2,1,1,1,595.2718,699.95,600.0932
Japan,1,16.08,3,3,3,3,3,1,1,639.8271,604.3945,624.7109
Japan,1,15.42,2,3,3,3,1,1,1,695.7548,722.1907,691.6636
Japan,0,15.83,3,4,2,2,1,1,1,671.0625,640.9764,618.9295
Japan,1,15.67,3,3,4,2,2,2,3,754.3309,774.4563,747.5196
Japan,0,15.67,4,4,1,1,1,1,1,781.5158,691.4989999999999,762.5326
Japan,0,15.83,2,3,2,2,2,2,2,721.1482,706.4954,764.7706
Japan,0,15.75,2,2,3,3,2,2,2,631.4146,628.6265,646.0649
Japan,0,15.25,3,3,2,2,3,2,2,722.2387,630.2304,642.8944
Japan,0,15.92,3,4,1,2,1,1,1,701.3631,683.0786,658.9332
Japan,0,16.08,4,4,2,2,2,2,2,720.7587,715.3168,721.7829
Japan,0,15.67,2,4,1,2,3,2,2,691.8601,757.8198,722.2492
Japan,0,16.17,3,3,2,2,1,1,1,651.1217,636.6459,602.1447
Japan,1,15.92,3,4,2,2,1,1,2,664.5973,684.8581,659.0265
Japan,0,15.33,4,3,3,1,1,1,1,669.972,562.3858,632.9168
Japan,0,15.75,3,3,2,2,3,4,1,445.1706,432.4707,504.2335
Japan,0,15.75,4,2,2,3,4,4,4,299.4314,254.8399,255.166
Japan,1,16.08,4,4,1,1,1,1,1,431.695,483.8182,451.7344
Japan,1,16.0,3,3,2,2,2,2,2,465.9682,526.711,503.9537
Japan,1,15.83,3,3,3,3,2,2,2,416.973,433.0618,447.07199999999995
Japan,1,15.92,3,3,3,3,1,4,3,222.4723,201.8381,165.8336
Japan,0,16.08,3,2,1,3,2,2,2,353.8791,317.552,295.0765
Japan,1,15.67,3,4,2,2,2,3,2,358.9422,427.5016,420.6826
Japan,0,15.67,3,3,3,2,2,2,2,447.2737,454.6846,492.8571
Japan,0,15.75,3,2,2,2,2,2,1,526.8032,465.1099,505.4457
Japan,1,16.08,4,4,2,1,2,2,2,455.842,410.8211,444.5543
Japan,0,16.25,4,4,2,4,2,2,1,512.8603,521.8876,470.5707
Japan,0,16.0,2,4,3,3,3,2,2,452.0252,363.5034,356.9004
Japan,1,16.17,3,3,3,2,2,2,2,479.1323,415.8253,515.4233
Japan,1,15.42,3,3,2,2,3,3,1,308.3113,321.8584,360.0709
Japan,0,15.67,4,4,1,1,1,1,1,552.9755,500.3153,548.9929
Japan,0,16.17,3,3,2,2,2,2,2,364.8621,306.0842,355.2219
Japan,0,15.33,4,4,1,4,1,1,1,420.0109,327.1753,389.5375
Japan,0,15.92,3,3,3,2,1,1,2,349.2055,332.2276,402.5923
Japan,1,15.33,2,3,2,2,2,1,1,505.0709,575.005,584.614
Japan,0,15.83,2,3,2,3,2,1,1,554.0661,600.6386,543.1182
Japan,0,15.33,3,3,2,2,2,2,2,593.2466,644.6654,606.9004
Japan,0,15.83,1,3,2,2,2,2,2,547.0556,553.5644,572.3051
Japan,0,16.25,2,3,3,2,1,1,2,431.0718,453.6421,508.1499
Japan,0,16.17,3,2,3,3,3,2,4,586.0025,519.6422,471.8762
Japan,0,15.5,3,3,2,1,2,2,2,486.1427,487.00300000000004,570.4401
Japan,0,15.92,3,3,3,3,2,2,2,448.9874,444.0989,499.4778
Japan,0,15.42,4,4,2,2,1,1,1,516.0539,474.9738,548.0604
Japan,0,15.5,3,3,3,2,2,2,2,441.9769,450.5145,429.5412
Japan,0,15.42,4,4,2,2,1,1,1,548.5356,473.9313,546.1954
Japan,0,15.5,2,3,4,3,3,1,2,614.8232,627.9047,624.2447
Japan,0,15.58,3,3,2,2,2,2,2,460.282,512.3445,506.0985
Japan,1,15.83,3,3,2,2,2,2,2,445.8716,520.1976,491.3652
Japan,0,16.0,4,4,2,2,1,1,1,538.4094,525.9775,548.7132
Japan,0,16.17,4,4,1,1,1,1,1,572.6827,613.4697,587.2249
Japan,0,15.67,3,3,2,3,3,2,2,643.7997,579.2267,645.9717
Japan,0,16.17,3,4,4,4,2,2,2,557.026,548.7528,589.0899
Japan,0,15.58,3,2,3,3,2,2,2,517.8455,515.6324,494.3491
Japan,0,15.67,3,2,2,3,3,2,2,434.8107,364.7866,410.705
Japan,0,15.83,4,4,2,2,1,2,1,594.1813,516.4344,557.7583
Japan,0,15.67,3,3,2,2,2,2,2,509.5887,484.3566,535.7516
Japan,0,15.5,3,3,3,3,2,2,1,512.7824,465.9118,497.9858
Japan,0,16.08,3,3,2,2,2,3,2,504.4477,553.2437,532.3014
Japan,1,15.92,2,3,3,3,2,2,2,395.3186,458.718,413.7822
Japan,0,15.33,3,3,2,2,2,2,3,457.4778,378.4998,404.1775
Japan,1,15.58,3,3,2,2,1,1,1,497.2815,548.0779,493.8829
Japan,1,16.0,3,4,1,1,1,1,1,549.2366,532.5889,552.7229
Japan,1,15.42,3,4,1,1,2,2,1,485.208,473.4922,491.1787
Japan,1,15.75,4,4,1,2,2,3,1,442.6001,456.8911,458.3551
Japan,0,15.67,3,3,2,2,2,2,2,464.3325,539.1294,494.9086
Japan,1,15.5,1,1,1,1,1,1,1,468.4608,425.6747,468.05300000000005
Japan,0,15.33,3,3,3,2,2,2,2,517.456,506.0091,568.8549
Japan,0,15.58,3,4,3,3,3,3,2,467.0587,485.8803,505.2592
Japan,0,15.83,3,3,3,2,2,2,2,490.2711,517.0759,558.2245
Japan,0,15.42,1,2,3,3,2,2,3,580.2384,533.195,570.4401
Japan,0,15.92,2,3,3,2,2,2,2,482.3259,481.8705,510.4812
Japan,1,15.58,2,2,3,3,1,2,1,411.7542,469.5207,420.4028
Japan,1,15.58,3,3,2,2,2,2,1,529.919,493.6677,561.1153
Japan,0,15.58,3,3,3,2,2,2,2,504.9151,496.3857,557.1988
Japan,1,16.0,3,3,2,2,2,2,2,516.5992,537.9108,545.263
Japan,1,15.5,3,4,2,2,2,2,3,499.9299,475.1603,556.8258
Japan,1,15.75,3,4,3,2,1,1,1,557.3376,532.5889,584.4275
Japan,0,15.5,3,2,2,1,1,1,1,531.399,494.7017,543.1182
Japan,1,16.0,3,4,4,2,2,2,2,614.8232,576.832,614.5468
Japan,1,16.17,3,3,2,2,2,2,2,448.9095,515.6701,462.9243
Japan,0,15.67,2,2,3,3,2,2,3,483.9617,409.2143,452.0142
Japan,0,16.17,4,4,1,1,1,1,1,563.8028,555.7297,591.3279
Japan,0,15.58,4,4,2,2,2,2,2,466.9029,464.8693,479.2428
Japan,0,16.0,4,1,3,2,2,2,4,545.4198,535.6811,596.5498
Japan,0,15.83,3,3,3,2,1,1,1,600.8023,570.9666,627.6016
Japan,0,15.5,3,3,3,2,2,2,2,473.6797,463.7466,501.436
Japan,1,16.25,3,3,2,2,1,1,1,462.9304,498.1952,492.7639
Japan,1,15.33,3,4,1,1,1,1,1,509.355,566.4265,509.8284
Japan,1,15.33,4,2,2,2,1,1,1,430.4487,508.4419,412.0104
Japan,1,15.5,4,4,2,2,1,1,2,360.9674,417.7316,498.8251
Japan,0,15.42,1,4,4,4,4,4,4,407.0805,406.4877,424.1328
Japan,0,15.75,3,4,2,2,1,2,2,500.2415,550.1161,592.6333
Japan,0,15.58,4,3,3,2,1,1,2,594.4929,516.3542,587.8777
Japan,1,15.5,3,2,2,2,2,2,2,465.1893,516.385,513.2786
Japan,1,16.25,3,3,2,2,2,2,2,518.3907,528.6173,571.3726
Japan,0,15.5,4,4,3,1,2,2,2,508.1866,603.686,533.0474
Japan,0,15.58,1,3,2,2,1,1,1,580.5499,540.4927,584.1477
Japan,1,16.0,3,3,2,2,2,2,2,426.2424,510.1099,505.166
Japan,0,15.67,3,3,2,1,2,1,1,533.8916,520.2837,481.7605
Japan,1,15.42,3,3,2,2,2,2,1,518.6244,481.5147,478.4968
Japan,0,15.5,3,3,3,3,1,1,1,465.2672,454.9252,472.5289
Japan,0,15.67,3,3,2,2,2,2,2,483.1827,453.3213,498.6386
Japan,0,15.92,3,3,3,2,2,2,2,471.4208,517.2363,546.9414
Japan,0,15.83,3,3,3,2,2,2,2,467.2145,451.4768,496.2141
Japan,0,16.08,4,3,3,2,1,1,1,543.862,498.7114,539.3883
Japan,1,15.83,3,3,2,1,1,2,1,464.5661,481.2764,509.0824
Japan,1,15.75,3,3,3,3,2,3,2,394.3839,460.0684,470.9437
Japan,0,16.25,4,4,1,1,1,1,1,471.6545,442.89599999999996,546.1954
Japan,0,15.33,3,3,3,3,1,1,2,376.9357,312.6601,383.9426
Japan,0,15.58,3,3,3,2,2,2,1,361.1232,353.5593,446.5125
Japan,1,15.33,4,3,3,2,2,3,2,456.621,473.5716,500.5035
Japan,0,15.83,2,3,3,2,2,2,2,538.3315,548.7528,545.263
Japan,0,16.08,3,3,3,2,2,3,2,441.899,428.2204,442.4095
Japan,0,15.58,4,4,1,1,1,1,2,447.4295,390.3686,458.4483
Japan,1,15.5,3,3,2,2,1,1,1,447.4295,438.4631,409.959
Japan,1,15.75,3,3,2,2,2,2,2,369.4579,358.3967,434.5767
Japan,0,15.92,2,4,1,1,2,2,1,417.9857,375.2118,478.2171
Japan,1,15.67,3,1,4,1,2,1,4,576.811,561.184,621.727
Japan,0,16.25,1,3,2,2,2,2,2,480.1449,433.5934,540.7869999999999
Japan,0,16.17,3,3,2,2,1,1,1,481.6249,442.0941,575.1026
Japan,0,15.33,3,3,2,2,1,1,1,454.2842,388.9251,439.7053
Japan,1,15.83,2,3,2,2,2,3,3,458.1788,504.4703,470.3842
Japan,0,16.08,3,3,2,2,2,2,2,474.6144,477.3796,536.8706
Japan,1,16.25,2,3,3,2,2,2,2,493.7763,535.4484,512.6259
Japan,1,16.17,3,3,3,2,2,1,1,588.7288,536.3221,569.8806
Japan,0,16.08,1,4,1,1,1,1,1,393.7607,349.8704,416.5796
Japan,0,16.0,4,3,2,1,2,2,2,548.5356,520.4441,524.5617
Japan,0,15.5,4,2,3,4,4,2,2,384.1798,291.0878,379.0936
Japan,1,15.33,4,4,3,4,1,1,2,406.8469,401.2894,323.9836
Japan,0,15.33,4,3,1,1,1,1,2,452.0252,388.1232,443.9015
Japan,0,16.17,3,4,2,2,1,1,2,529.2179,556.3712,495.7479
Japan,1,16.08,4,4,1,1,1,1,1,329.1868,283.6521,332.749
Japan,1,15.58,3,3,3,3,3,2,3,476.5618,471.983,462.6445
Japan,0,15.83,1,1,1,1,1,1,1,311.1154,196.2979,188.0269
Japan,1,16.0,3,3,2,2,1,1,1,412.2215,416.3019,408.84
Japan,0,16.25,2,3,4,4,1,1,2,495.0226,389.1657,510.7609
Japan,1,15.42,3,4,2,2,2,2,2,484.8185,502.7228,487.6352
Japan,1,16.25,3,3,2,3,2,2,2,424.7624,465.0725,466.0015
Japan,1,16.0,4,4,4,4,1,1,1,549.4703,541.644,497.8926
Japan,1,16.08,3,3,3,2,2,2,2,569.5669,502.9611,509.8284
Japan,1,16.17,3,2,3,3,2,2,2,466.8251,511.6985,473.7411
Japan,1,15.42,3,4,2,2,2,2,2,428.8908,454.4288,402.6856
Japan,0,15.33,3,3,3,3,2,2,1,395.6302,352.7574,389.5375
Japan,1,15.58,4,4,2,3,2,2,2,481.4691,435.68300000000005,452.0142
Japan,0,15.42,4,4,2,1,1,1,1,363.1485,290.2057,347.2958
Japan,1,15.33,3,3,3,3,1,1,2,410.7415,437.2717,467.8665
Japan,0,15.83,3,3,2,2,2,2,3,485.9869,474.653,428.702
Japan,0,15.92,3,4,2,2,2,2,2,669.5046,608.8986,707.5159
Japan,0,16.17,3,4,2,2,3,1,1,636.7113,615.7152,602.0515
Japan,0,16.17,4,3,3,2,2,1,1,598.855,547.7102,590.3954
Japan,0,15.83,3,3,3,2,3,2,2,670.8288,666.3981,695.207
Japan,0,15.83,3,3,3,3,2,2,2,601.5033,492.2958,592.5401
Japan,0,15.92,2,4,3,2,1,1,1,548.6135,542.8986,582.2827
Japan,0,15.33,3,3,2,2,1,1,1,533.5021,521.9678,509.8284
Japan,0,15.5,3,3,3,3,2,1,2,644.6565,594.1429,672.1746
Japan,0,15.67,3,4,2,2,1,1,1,599.6339,585.4017,637.9523
Japan,0,15.5,2,3,3,3,3,3,1,600.0234,579.2267,640.3767
Japan,0,15.42,4,4,1,1,1,1,1,477.0291,503.3627,551.9769
Japan,0,15.42,3,4,2,1,1,2,2,594.4929,615.7954,660.6117
Japan,0,15.5,3,4,3,3,3,1,2,399.0575,358.4512,390.1902
Japan,0,15.42,2,3,3,3,2,1,1,683.3697,647.1514,702.2007
Japan,0,15.67,2,3,3,3,2,2,3,541.4473,462.1427,495.8411
Japan,0,16.08,3,3,2,1,2,2,2,638.1134,591.8172,610.5371
Japan,0,15.92,3,3,4,4,2,1,2,673.2435,700.3204,742.9504
Japan,0,15.33,3,3,3,2,2,2,3,649.0964,606.2522,607.0869
Japan,0,16.25,3,4,3,3,1,1,2,580.3941,537.5255,607.7396
Japan,0,15.83,2,4,2,2,2,2,2,562.5565,528.4636,516.3558
Japan,0,15.33,3,3,3,3,2,2,2,585.3793,608.0967,672.0813
Japan,0,15.75,3,3,2,2,2,2,2,603.217,595.6665,622.5662
Japan,0,15.67,3,3,2,2,2,2,2,642.4755,653.567,615.5725
Japan,0,15.75,3,3,2,2,2,3,2,485.5196,546.9083,483.9985
Japan,1,15.83,3,4,1,1,1,1,1,426.9434,500.0222,417.5121
Japan,0,15.67,2,4,3,3,1,1,2,572.0595,589.1708,560.3693
Japan,1,15.67,3,3,2,2,1,1,1,507.3298,553.797,503.0213
Japan,0,15.75,4,4,2,1,1,1,2,553.9882,544.5025,545.0765
Japan,0,15.58,2,3,3,2,2,2,2,507.2519,573.2923,578.5528
Japan,0,16.0,3,4,1,1,2,2,2,527.738,504.6458,584.4275
Japan,0,15.5,3,2,2,1,1,2,2,574.0069,635.0421,552.7229
Japan,0,15.33,2,3,3,2,1,1,2,554.845,590.2133,582.2827
Japan,0,15.25,4,4,1,3,1,1,1,478.4312,485.9605,534.8191
Japan,0,15.33,3,3,4,2,2,1,2,675.5803,640.1745,674.8788
Japan,1,15.75,3,3,3,2,2,2,2,620.9768,618.9304,644.1067
Japan,1,16.08,3,3,2,2,2,2,2,485.5196,505.5823,471.5964
Japan,1,15.5,2,3,2,2,2,2,2,549.8598,557.6891,521.9508
Japan,0,16.0,3,3,2,2,1,3,2,593.6361,545.545,577.9
Japan,0,15.83,3,4,2,1,2,2,2,520.8054,553.2437,510.8542
Japan,0,15.42,3,3,2,2,2,2,2,520.9612,527.6616,508.3364
Japan,0,15.67,3,4,2,2,1,1,2,644.5007,616.5171,575.0093
Japan,0,15.75,3,4,3,1,1,1,1,605.398,618.2012,613.0548
Japan,0,15.75,3,4,2,1,2,2,1,553.4429,639.3726,611.4696
Japan,1,15.25,3,3,2,2,2,2,2,450.5453,484.4537,530.5297
Japan,0,15.58,3,3,2,2,2,2,2,552.4303,515.6324,542.4655
Japan,0,15.42,3,3,3,2,2,2,2,564.4259,567.6787,598.508
Japan,0,15.75,4,4,1,2,1,1,2,699.5716,607.2948,660.8915
Japan,0,16.08,3,4,3,2,1,1,1,534.5926,519.6422,478.4036
Japan,1,16.17,3,4,2,2,1,1,1,614.0442,600.6613,634.5021
Japan,0,16.25,3,3,2,2,2,2,2,613.499,644.6654,650.7273
Japan,1,16.17,3,4,4,2,3,2,1,579.8489,666.3507,660.1455
Japan,1,15.58,3,1,4,4,3,2,2,403.108,389.6131,424.0395
Japan,0,15.58,1,4,1,1,1,1,1,627.2083,543.7005,610.5371
Japan,0,16.08,3,4,3,2,1,1,1,649.0185,578.9861,631.0518
Japan,0,15.33,3,4,2,2,1,1,1,613.9663,553.3238,624.3379
Japan,1,16.25,4,4,1,2,1,1,1,483.1827,473.0156,514.4909
Japan,0,15.42,3,4,2,2,1,1,1,633.1282,617.4795,641.6822
Japan,1,15.83,4,4,1,1,2,2,1,567.308,607.0157,574.4498
Japan,0,15.58,4,2,4,4,4,4,4,678.0729,527.1002,627.3219
Japan,0,15.42,3,4,1,1,1,1,1,603.9959,527.5012,562.887
Japan,0,15.92,2,2,3,3,2,2,2,667.0899,646.991,648.6759
Japan,1,15.5,4,4,1,1,1,1,1,616.8484,665.7153,623.5919
Japan,0,16.08,3,3,3,2,2,2,2,568.3206,606.172,596.643
Japan,0,16.08,3,4,2,2,2,2,2,533.0347,530.8694,557.1056
Japan,1,16.25,4,4,1,1,1,1,1,553.6766,556.9742,520.4588
Japan,0,15.58,3,3,2,2,1,1,1,590.5982,619.8051,696.0463
Japan,1,16.0,3,4,1,1,1,1,1,652.9132,700.6649,642.8944
Japan,1,15.42,3,2,2,3,2,2,2,443.3011,439.6546,441.7568
Japan,0,16.17,1,4,3,2,1,1,2,603.1391,592.0578,599.3473
Japan,0,16.0,4,4,1,1,1,1,1,401.7838,432.2301,468.2395
Japan,1,16.17,3,3,2,2,2,2,2,581.4068,606.0626,558.2245
Japan,0,16.08,2,3,3,2,2,2,2,571.3585,609.7006,619.862
Japan,0,16.17,2,3,3,2,2,2,2,596.0508,620.607,595.3376
Japan,0,15.75,4,4,2,1,1,2,2,462.0735,500.3955,487.2622
Japan,0,16.17,3,3,2,2,2,2,2,444.0801,412.4221,382.0776
Japan,0,16.08,2,3,3,2,3,2,2,557.8828,538.0869,601.0257
Japan,0,15.75,2,3,3,2,2,2,2,462.9304,362.7015,400.7273
Japan,0,15.67,4,4,2,2,1,1,1,473.0566,475.7758,504.2335
Japan,0,15.58,3,3,2,2,1,1,1,426.3982,415.1487,408.3737
Japan,0,15.83,4,4,1,1,1,1,1,485.3638,446.1038,428.702
Japan,0,15.42,4,3,4,1,1,1,2,569.5669,626.3009,623.5919
Japan,0,15.75,1,4,3,2,2,2,2,622.5347,594.1429,618.6498
Japan,0,15.42,3,3,3,3,2,2,2,507.7972,498.7114,517.2883
Japan,0,15.75,3,4,2,2,1,1,1,456.3873,417.7149,442.6893
Japan,0,16.0,3,3,2,2,2,2,2,582.8867,599.8367,582.8422
Japan,0,15.42,4,4,2,1,1,1,1,546.2767,492.376,522.6035
Japan,0,15.67,3,3,2,2,2,2,3,453.0379,473.8511,430.6602
Japan,0,15.83,1,3,2,3,2,2,2,519.2475,543.6203,551.8836
Japan,0,15.42,3,3,3,2,2,3,2,486.68800000000005,467.5157,503.67400000000004
Japan,0,15.58,3,4,1,1,1,1,1,622.6905,570.0043,572.2119
Japan,0,15.92,4,4,4,1,1,1,1,414.6362,358.4512,373.9649
Japan,0,16.0,4,4,2,1,1,1,1,465.9682,464.3079,453.8791
Japan,0,15.5,3,4,4,3,1,1,1,539.9673,553.3238,576.7811
Japan,1,15.83,3,4,2,2,2,2,2,519.8707,577.388,540.7869999999999
Japan,1,15.92,4,3,2,2,2,2,2,420.0888,382.226,379.9329
Japan,1,15.58,3,3,2,2,1,1,2,498.0604,521.0714,530.2499
Japan,1,15.33,2,3,2,2,2,2,2,598.3876,580.7241,574.8228
Japan,0,15.5,4,4,1,1,1,2,1,485.4417,437.8438,524.5617
Japan,0,15.5,4,4,1,1,1,1,2,352.3991,422.3662,434.4834
Japan,0,15.58,2,3,2,2,3,2,2,305.0397,335.1146,350.4662
Japan,1,16.08,3,4,2,2,1,1,1,552.4303,574.4490000000001,611.4696
Japan,1,15.67,3,3,2,2,2,3,2,382.0766,406.2936,406.3223
Japan,0,15.42,3,4,2,2,1,1,1,580.5499,657.8173,632.9168
Japan,0,16.25,3,3,2,2,2,1,2,591.4551,620.6872,602.4245
Japan,1,15.33,3,2,3,3,3,2,3,457.4778,378.4927,405.3898
Japan,0,15.67,3,4,2,1,1,1,1,490.349,460.5388,537.8031
Japan,1,15.33,3,3,3,3,2,1,2,405.5227,439.3369,408.2805
Japan,0,16.08,2,3,2,3,2,2,2,489.1027,467.4355,424.0395
Japan,0,16.25,2,3,2,3,3,2,2,470.3303,421.8049,425.345
Japan,1,15.83,3,4,3,4,1,1,1,411.4426,439.3369,437.7471
Japan,0,15.67,3,3,2,2,2,2,2,596.9076,527.6616,582.8422
Japan,1,15.33,2,2,3,2,2,2,2,499.6183,515.5112,451.9209
Japan,0,15.58,2,3,2,1,1,1,2,551.3398,588.6094,594.1253
Japan,0,15.83,3,3,3,2,2,2,3,391.1123,389.9676,447.3517
Japan,1,15.58,3,3,3,3,2,2,2,403.3416,413.2041,404.8303
Japan,0,16.08,4,4,1,1,1,1,1,379.584,311.1364,375.2704
Japan,1,16.17,3,3,4,2,2,2,2,502.1109,616.4680000000001,584.5207
Japan,1,15.92,3,3,2,3,3,2,2,402.8743,457.6854,439.7053
Japan,0,15.58,3,3,2,1,1,1,2,392.04699999999997,335.4354,409.1197
Japan,0,16.0,3,3,2,2,2,2,2,485.6753,440.4902,490.2462
Japan,0,15.67,4,4,2,2,1,1,1,554.0661,473.9313,479.3361
Japan,1,15.33,1,1,2,3,2,2,2,488.869,447.28,475.4196
Japan,1,15.5,4,2,2,2,2,2,2,494.8668,403.1163,431.4994
Japan,0,15.92,2,3,2,2,2,2,2,473.1344,442.4148,456.8631
Japan,1,15.92,3,4,2,2,2,2,2,370.1589,409.9474,365.0131
Japan,0,15.92,3,3,2,2,2,2,2,496.5026,425.6542,438.8661
Japan,1,15.5,3,3,2,2,2,2,2,516.5992,545.0595,503.301
Japan,0,16.0,3,3,2,2,2,2,2,519.7928,476.3371,531.9284
Japan,1,16.0,3,3,2,2,2,2,2,600.4128,618.9304,623.9649
Japan,1,15.58,3,3,2,2,2,2,3,435.5897,421.9415,453.8791
Japan,1,15.42,3,3,2,2,2,2,2,613.9663,596.6103,597.2025
Japan,0,16.17,3,3,3,3,2,2,2,513.2497,515.5522,533.1406
Japan,1,15.67,4,4,2,1,1,1,1,419.93300000000005,531.7946,464.1365
Japan,0,15.42,3,3,2,2,2,2,2,574.4742,585.6422,635.7143
Japan,0,15.83,3,3,2,2,2,2,2,509.5108,487.8049,520.0858
Japan,0,16.25,3,3,4,2,2,1,2,517.3781,540.4927,563.7262
Japan,1,15.75,3,3,2,2,2,2,2,461.6062,522.7394,521.1115
Japan,0,15.67,2,2,4,4,4,4,4,514.0287,536.4028,505.166
Japan,0,15.92,3,3,3,3,3,2,2,543.1609,583.2364,601.2122
Japan,0,16.08,3,4,2,2,2,2,2,582.8088,530.0674,596.5498
Japan,0,16.08,3,3,2,2,2,2,2,462.5409,503.6033,526.9862
Japan,1,15.5,4,4,1,1,1,1,1,494.8668,523.6132,490.8989
Japan,0,15.92,2,3,2,3,2,2,2,565.3606,576.5803,617.4375
Japan,0,16.0,1,3,4,3,2,1,4,670.2835,615.3142,645.0392
Japan,1,15.75,4,2,3,2,2,2,2,571.0469,643.7923,604.9422
Japan,1,16.25,4,3,4,4,3,3,3,494.0879,599.8669,546.4752
Japan,1,15.92,3,3,3,2,2,2,1,550.0935,613.3702,598.2283
Japan,1,15.5,3,3,3,3,2,2,2,528.5948,598.1989,600.373
Japan,1,15.75,4,4,1,1,1,1,1,529.2179,607.6512,524.655
Japan,0,15.83,3,3,3,3,2,2,2,559.5965,570.8063,536.7773
Japan,0,16.08,2,4,4,4,3,2,2,562.7123,598.7941,639.6307
Japan,0,15.58,1,1,2,1,4,1,1,477.88599999999997,454.9252,511.6934
Japan,0,15.75,3,3,2,2,2,3,2,560.2976,546.9083,533.7934
Japan,1,16.17,2,3,2,2,2,2,2,508.8098,490.967,499.2913
Japan,1,15.67,3,4,1,1,1,1,2,452.8042,495.2563,506.0985
Japan,1,15.92,4,4,2,2,1,1,1,444.7032,528.2996,498.6386
Japan,0,15.75,3,3,2,2,2,2,3,533.0347,464.3079,492.3909
Japan,1,15.83,3,4,2,2,2,1,1,450.3895,515.5906,522.6035
Japan,1,15.67,4,4,2,3,2,1,1,510.5234,566.2676,588.3439
Japan,1,16.08,4,4,1,1,2,2,1,490.2711,540.8497,570.6266
Japan,0,16.0,4,4,1,1,1,1,2,611.3959,567.6787,590.0224
Japan,1,15.92,3,4,2,2,2,2,2,482.3259,533.9392,514.4909
Japan,0,16.25,4,3,4,2,2,1,2,602.2823,574.9764,594.6848
Japan,1,16.25,3,4,2,2,1,1,1,575.0195,584.7751,532.0216
Japan,0,15.42,3,4,2,2,2,2,1,662.3384,704.0895,715.6285
Japan,0,15.83,3,4,3,2,2,1,1,565.7501,559.178,589.0899
Japan,1,15.67,3,3,3,3,1,1,1,543.1609,578.4206,518.8736
Japan,1,15.83,4,4,2,2,2,2,1,467.6819,561.5812,490.1529
Japan,1,15.83,3,2,3,4,2,2,2,449.1432,469.5207,402.6856
Japan,1,16.17,3,3,2,2,2,2,2,563.2575,593.7508,549.9254
Japan,1,15.75,4,3,2,2,2,2,1,588.3393,592.7182,625.7367
Japan,0,15.42,3,2,3,3,2,1,1,544.3293,612.6678,654.737
Japan,1,15.83,3,3,2,2,2,2,2,463.8651,515.9084,516.3558
Japan,1,15.75,3,4,2,2,2,2,2,555.5459999999999,627.6678,605.6882
Japan,0,15.67,3,3,3,3,3,2,2,703.0768,748.1163,703.8791
Japan,0,16.17,2,3,3,3,2,2,2,521.1949,547.9508,556.4528
Japan,0,15.42,3,4,2,1,2,2,2,586.4699,643.8635,614.2671
Japan,0,15.92,3,3,3,2,1,1,1,583.0425,617.72,634.7818
Japan,0,16.25,3,4,1,1,2,2,1,553.365,606.0918,615.1063
Japan,0,16.0,4,4,1,1,1,1,1,602.4381,495.4234,522.79
Japan,0,16.0,3,3,2,2,1,1,1,702.1421,693.5039,667.3256
Japan,0,16.08,3,4,3,3,2,2,2,561.0765,543.1391,604.0097
Japan,0,15.92,3,4,2,2,1,1,2,603.3728,533.997,590.1156
Japan,0,15.58,2,4,1,3,3,1,1,611.7074,525.2558,538.4558
Japan,0,16.0,2,3,2,2,2,2,2,571.2806,550.6774,574.3566
Japan,0,15.5,2,3,3,2,1,1,1,504.9151,477.1391,507.031
Japan,0,16.25,1,1,3,3,2,1,2,509.6666,518.8402,594.9646
Japan,0,15.75,3,4,2,3,2,1,1,651.2775,596.0675,589.0899
Japan,0,15.58,3,3,2,2,2,2,2,633.4398,554.8475,640.097
Japan,0,15.67,3,3,3,2,2,2,2,646.6817,538.0869,564.8452
Japan,0,16.25,2,3,2,2,3,2,2,688.8222,614.2717,649.0489
Japan,0,16.17,3,3,2,1,1,1,1,668.4141,640.9764,695.3935
Japan,0,15.5,4,4,2,2,1,1,2,605.398,618.2012,668.0716
Japan,0,16.0,2,4,2,3,1,1,1,610.9285,543.1391,610.5371
Japan,0,15.58,3,4,1,2,2,2,1,551.3398,546.9083,581.0705
Japan,0,15.42,3,4,2,1,2,2,2,582.1078,584.5997,590.6751
Japan,0,16.08,4,3,3,2,1,1,2,659.69,609.3798,659.959
Japan,0,15.42,3,4,2,1,1,1,2,644.5007,666.9595,709.5673
Japan,0,15.58,4,4,2,2,1,1,1,650.2648,651.9631,670.5893
Japan,0,16.25,1,3,2,1,2,1,2,702.9989,695.5087,761.6001
Japan,0,16.17,3,3,3,2,2,2,2,566.6848,619.3239,603.0772
