CNT,ST04Q01,AGE,ST57Q01,ST57Q02,ST57Q03,ST57Q05,ST57Q06,PV1MATH,PV1READ,PV1SCIE
United Kingdom,1,15.92,10.0,4.0,0.0,0.0,8.0,636.5555,632.3542,576.6878
United Kingdom,1,15.42,6.0,1.0,0.0,3.0,1.0,457.3999,468.0115,525.6807
United Kingdom,1,15.75,7.0,0.0,4.0,0.0,0.0,469.084,425.8336,453.5994
United Kingdom,0,15.92,8.0,1.0,0.0,0.0,4.0,453.7389,488.6069,548.9929
United Kingdom,1,15.58,13.0,8.0,0.0,10.0,6.0,539.9673,587.0786,565.4979
United Kingdom,0,15.83,2.0,0.0,0.0,1.0,1.0,701.2074,676.8234,725.2331
United Kingdom,1,15.42,1.0,0.0,0.0,0.0,1.0,554.7671,549.0311,537.6166
United Kingdom,0,15.58,3.0,1.0,0.0,0.0,0.0,510.5234,524.2934,588.9966
United Kingdom,1,15.83,0.0,0.0,0.0,0.0,0.0,547.7567,548.1574,491.8314
United Kingdom,0,15.58,4.0,0.0,3.0,1.0,0.0,388.2303,432.7915,446.6057
United Kingdom,1,16.0,5.0,3.0,1.0,2.0,0.0,433.2528,445.7708,438.9593
United Kingdom,0,15.42,5.0,5.0,0.0,1.0,1.0,503.8246,455.4865,548.4334
United Kingdom,1,15.92,5.0,0.0,0.0,3.0,2.0,540.7462,552.2083,552.7229
United Kingdom,1,15.42,10.0,3.0,0.0,4.0,1.0,453.5831,506.3766,499.5711
United Kingdom,1,15.83,2.0,1.0,0.0,0.0,3.0,482.0922,499.7044,499.5711
United Kingdom,0,15.92,3.0,1.0,0.0,1.0,0.0,564.8933,580.59,620.6080000000001
United Kingdom,1,15.5,8.0,2.0,0.0,0.0,1.0,474.3029,545.7744,504.2335
United Kingdom,1,15.33,10.0,4.0,0.0,6.0,4.0,575.0195,623.6168,648.4894
United Kingdom,1,15.75,8.0,4.0,2.0,8.0,0.0,442.67800000000005,444.1822,413.1294
United Kingdom,1,15.33,1.0,1.0,0.0,0.0,1.0,442.8338,441.2432,437.0944
United Kingdom,0,16.08,5.0,3.0,0.0,1.0,4.0,463.0083,432.8717,422.0813
United Kingdom,0,15.92,3.0,0.0,0.0,0.0,0.0,640.6839,552.7625,624.5244
United Kingdom,0,16.0,3.0,0.0,0.0,0.0,1.0,571.8258,541.5353,611.4696
United Kingdom,1,15.33,4.0,1.0,0.0,0.0,2.0,561.7775,617.3418,589.8359
United Kingdom,1,16.0,3.0,1.0,0.0,1.0,0.0,418.5309,497.6392,494.9086
United Kingdom,0,16.17,2.0,0.0,1.0,0.0,0.0,494.7889,511.6227,561.1153
United Kingdom,1,15.83,10.0,1.0,1.0,0.0,0.0,515.275,533.3832,550.8579
United Kingdom,0,15.75,6.0,0.0,0.0,0.0,4.0,475.3934,508.4149,546.4752
United Kingdom,0,15.92,3.0,2.0,0.0,2.0,3.0,516.2876,473.1293,546.5684
United Kingdom,1,15.58,8.0,0.0,0.0,0.0,0.0,600.0234,610.4313,590.9549
United Kingdom,1,16.0,4.0,2.0,0.0,1.0,1.0,519.2475,594.2273,591.0481
United Kingdom,1,15.92,8.0,1.0,0.0,0.0,2.0,585.3014,706.0662,690.9176
United Kingdom,1,15.83,5.0,1.0,0.0,1.0,2.0,617.5495,637.9938,664.9944
United Kingdom,0,15.33,2.0,0.0,0.0,0.0,0.0,631.1030000000001,577.302,590.6751
United Kingdom,1,15.83,10.0,7.0,1.0,3.0,6.0,511.3803,541.3263,514.4909
United Kingdom,0,15.5,1.0,0.0,0.0,0.0,4.0,480.1449,466.4732,541.7195
United Kingdom,0,15.42,1.0,0.0,0.0,0.0,0.0,427.8782,426.8571,470.6639
United Kingdom,1,15.83,2.0,1.0,0.0,0.0,0.0,349.6728,371.0262,344.7781
United Kingdom,1,15.33,1.0,1.0,0.0,0.0,0.0,414.8699,440.1312,481.94699999999995
United Kingdom,0,15.83,4.0,0.0,2.0,0.0,0.0,511.2245,514.8305,572.5849
United Kingdom,0,15.67,4.0,1.0,0.0,1.0,2.0,557.9607,543.9411,525.6807
United Kingdom,0,15.67,3.0,2.0,0.0,1.0,1.0,432.1623,472.3274,407.6278
United Kingdom,1,15.5,10.0,0.0,0.0,2.0,1.0,451.1684,480.7204,454.6251
United Kingdom,1,15.33,0.0,0.0,0.0,0.0,0.0,334.4057,402.32199999999995,373.6852
United Kingdom,1,15.33,6.0,0.0,0.0,0.0,0.0,483.3385,555.6239,561.1153
United Kingdom,0,16.08,2.0,0.0,1.0,0.0,0.0,423.3603,390.7696,451.0817
United Kingdom,1,15.42,12.0,1.0,1.0,0.0,0.0,541.6809,629.8919,657.0683
United Kingdom,1,15.25,6.0,1.0,0.0,0.0,0.0,451.7137,530.6825,483.7188
United Kingdom,1,16.0,6.0,1.0,0.0,1.0,3.0,458.101,504.788,474.3939
United Kingdom,0,15.5,4.0,2.0,0.0,1.0,1.0,491.7511,515.0711,529.4107
United Kingdom,1,15.33,5.0,2.0,0.0,1.0,0.0,503.4351,509.3156,517.0086
United Kingdom,0,15.25,1.0,1.0,1.0,1.0,1.0,377.9483,406.5679,420.1231
United Kingdom,1,15.5,10.0,0.0,0.0,0.0,1.0,508.2645,575.4816,567.6427
United Kingdom,0,15.92,3.0,0.0,1.0,0.0,0.0,565.7501,588.85,583.495
United Kingdom,0,16.17,4.0,1.0,0.0,0.0,0.0,405.3669,339.7659,355.2219
United Kingdom,0,16.17,5.0,2.0,1.0,2.0,0.0,560.7649,581.3117,579.765
United Kingdom,1,16.0,5.0,1.0,0.0,0.0,1.0,474.5365,497.4009,496.7736
United Kingdom,0,16.08,9.0,1.0,2.0,2.0,3.0,525.2454,515.6324,578.5528
United Kingdom,0,15.75,3.0,1.0,0.0,0.0,1.0,491.05,541.1343,531.1824
United Kingdom,1,15.33,1.0,0.0,0.0,0.0,0.0,397.5775,443.22900000000004,400.6341
United Kingdom,0,15.33,2.0,0.0,0.0,0.0,1.0,664.6752,655.4115,670.2163
United Kingdom,1,15.58,4.0,2.0,0.0,1.0,0.0,420.1667,493.2705,439.7986
United Kingdom,0,15.25,3.0,0.0,0.0,1.0,0.0,515.5865,513.1464,530.3432
United Kingdom,0,16.17,4.0,2.0,0.0,2.0,0.0,436.3686,422.5266,476.9116
United Kingdom,0,16.17,4.0,1.0,0.0,1.0,1.0,581.3289,580.8306,596.5498
United Kingdom,0,15.25,12.0,0.0,0.0,1.0,12.0,651.3554,625.4989,641.3092
United Kingdom,0,16.0,1.0,0.0,0.0,0.0,0.0,373.5083,321.0004,361.5628
United Kingdom,1,15.33,6.0,2.0,0.0,0.0,3.0,554.5334,587.0786,595.6173
United Kingdom,1,15.42,1.0,1.0,1.0,1.0,1.0,450.9347,425.0393,401.6598
United Kingdom,0,15.58,6.0,0.0,0.0,0.0,4.0,498.7615,552.5219,558.9705
United Kingdom,0,16.17,10.0,0.0,0.0,0.0,0.0,465.1893,488.3663,539.668
United Kingdom,0,15.67,1.0,1.0,0.0,0.0,0.0,396.0196,413.5448,417.6986
United Kingdom,0,15.83,2.0,0.0,0.0,2.0,0.0,512.7045,500.3955,520.0858
United Kingdom,1,15.83,2.0,0.0,4.0,0.0,2.0,437.3812,444.4205,449.2167
United Kingdom,0,15.33,14.0,0.0,0.0,0.0,8.0,501.7993,495.5838,504.2335
United Kingdom,0,16.0,5.0,0.0,0.0,0.0,0.0,290.0841,217.9504,237.4487
United Kingdom,0,15.75,10.0,0.0,0.0,0.0,6.0,533.7358,574.1744,549.7389
United Kingdom,0,16.17,6.0,1.0,0.0,0.0,0.0,535.2937,484.3566,538.549
United Kingdom,1,15.67,16.0,1.0,0.0,0.0,2.0,678.9297,691.9275,694.5543
United Kingdom,1,15.58,11.0,4.0,2.0,0.0,0.0,477.5744,492.0791,484.6512
United Kingdom,1,15.67,13.0,1.0,0.0,2.0,3.0,485.5196,561.7401,525.401
United Kingdom,1,15.67,7.0,0.0,0.0,1.0,2.0,674.1782,665.2387,714.9758
United Kingdom,0,15.5,2.0,1.0,0.0,0.0,6.0,462.5409,470.7235,532.5811
United Kingdom,0,16.0,1.0,1.0,1.0,2.0,2.0,435.5897,462.7041,479.0563
United Kingdom,0,15.83,8.0,6.0,6.0,7.0,10.0,437.6149,426.6165,489.6867
United Kingdom,1,15.83,3.0,2.0,1.0,3.0,1.0,371.7947,426.7073,366.505
United Kingdom,1,15.75,9.0,1.0,0.0,0.0,0.0,547.1335,593.2742,633.1033
United Kingdom,0,16.17,2.0,1.0,0.0,2.0,8.0,489.8037,465.1099,542.8385
United Kingdom,0,15.83,7.0,0.0,0.0,0.0,1.0,565.3606,554.9277,627.6949
United Kingdom,0,16.17,5.0,5.0,4.0,6.0,5.0,461.3725,461.9021,521.6709999999999
United Kingdom,0,15.83,3.0,0.0,0.0,0.0,1.0,515.1192,508.6555,522.8833
United Kingdom,0,15.33,4.0,0.0,0.0,0.0,0.0,322.8774,466.1524,418.4446
United Kingdom,1,15.5,10.0,4.0,0.0,2.0,2.0,498.37199999999996,504.5497,532.5811
United Kingdom,1,16.17,3.0,3.0,0.0,3.0,0.0,455.14099999999996,533.9392,505.4457
United Kingdom,0,15.33,9.0,2.0,0.0,1.0,0.0,457.3999,473.0491,478.7766
United Kingdom,1,15.5,3.0,1.0,1.0,0.0,0.0,477.6523,444.1027,448.0045
United Kingdom,1,15.92,8.0,0.0,0.0,1.0,0.0,470.0187,493.9854,466.18800000000005
United Kingdom,1,16.17,4.0,1.0,0.0,0.0,0.0,540.7462,573.6547,526.6132
United Kingdom,0,16.17,5.0,0.0,0.0,0.0,0.0,535.761,570.9666,603.4502
United Kingdom,0,15.67,2.0,2.0,0.0,2.0,2.0,426.3203,457.0904,527.2659
United Kingdom,1,15.25,3.0,0.0,0.0,0.0,5.0,359.0201,449.6629,357.8329
United Kingdom,0,16.08,8.0,0.0,0.0,0.0,0.0,583.7436,553.9654,574.0768
United Kingdom,1,15.5,2.0,2.0,0.0,2.0,1.0,351.776,418.6848,417.6054
United Kingdom,1,15.75,4.0,0.0,3.0,0.0,0.0,538.4873,608.0483,599.3473
United Kingdom,0,15.42,2.0,1.0,0.0,0.0,0.0,496.4247,477.1391,547.7807
United Kingdom,0,15.92,6.0,1.0,0.0,4.0,0.0,597.6087,659.9024,656.8818
United Kingdom,0,15.83,1.0,0.0,0.0,0.0,1.0,657.5869,662.3884,681.2197
United Kingdom,0,15.83,8.0,2.0,2.0,1.0,8.0,579.3815,609.46,632.3573
United Kingdom,0,15.75,4.0,2.0,0.0,2.0,1.0,311.1154,243.6127,286.8706
United Kingdom,0,16.0,1.0,0.0,0.0,0.0,0.0,510.6792,488.2861,512.7191
United Kingdom,0,16.08,3.0,1.0,0.0,2.0,1.0,598.3876,607.0542,609.6046
United Kingdom,0,15.75,3.0,2.0,0.0,2.0,0.0,557.026,549.5547,587.2249
United Kingdom,1,15.58,8.0,4.0,2.0,2.0,2.0,453.2715,417.0962,523.8157
United Kingdom,1,16.08,6.0,3.0,1.0,0.0,2.0,617.3937,647.4461,679.6345
United Kingdom,1,16.08,2.0,0.0,0.0,1.0,0.0,604.9307,599.7875,649.7949
United Kingdom,0,15.83,8.0,1.0,0.0,0.0,0.0,601.9707,605.4503,643.5472
United Kingdom,1,15.42,2.0,0.0,1.0,0.0,0.0,593.7919,592.7182,615.8523
United Kingdom,1,15.58,12.0,0.0,0.0,1.0,1.0,550.8724,586.3637,565.7777
United Kingdom,0,15.42,15.0,0.0,2.0,1.0,0.0,604.7749,606.0116,622.846
United Kingdom,1,15.5,2.0,1.0,0.0,0.0,2.0,592.7014,606.1419999999999,575.1026
United Kingdom,1,16.08,3.0,1.0,0.0,0.0,0.0,548.7693,607.254,591.8874
United Kingdom,0,15.33,7.0,2.0,1.0,0.0,3.0,594.0255,524.3736,488.4744
United Kingdom,0,16.0,12.0,0.0,2.0,0.0,0.0,686.3296,588.0481,737.3555
United Kingdom,0,15.58,0.0,0.0,0.0,0.0,0.0,396.7986,359.0126,363.6143
United Kingdom,1,16.17,1.0,1.0,2.0,0.0,1.0,293.122,348.0706,327.3405
United Kingdom,1,15.33,11.0,0.0,0.0,0.0,3.0,578.2131,605.4271,585.6397
United Kingdom,0,15.92,1.0,0.0,0.0,0.0,0.0,436.5244,382.269,395.3189
United Kingdom,0,15.83,6.0,6.0,0.0,6.0,0.0,531.4769,516.675,539.668
United Kingdom,0,16.17,2.0,0.0,0.0,0.0,0.0,492.53,478.1816,510.7609
United Kingdom,0,15.5,1.0,1.0,1.0,15.0,0.0,404.4322,366.4706,320.3469
United Kingdom,1,15.67,3.0,2.0,0.0,1.0,1.0,515.7423,504.788,482.7863
United Kingdom,1,15.5,10.0,5.0,3.0,4.0,0.0,462.7746,506.3766,448.2842
United Kingdom,1,15.67,4.0,2.0,1.0,0.0,2.0,419.23199999999997,417.9699,421.0556
United Kingdom,0,16.08,7.0,0.0,0.0,3.0,4.0,503.8246,399.3504,512.9989
United Kingdom,0,16.0,2.0,1.0,0.0,0.0,1.0,458.8799,463.7466,503.301
United Kingdom,1,15.67,5.0,1.0,0.0,1.0,4.0,548.6135,568.8889,565.4979
United Kingdom,0,15.75,5.0,0.0,0.0,10.0,7.0,517.3781,498.7114,555.2406
United Kingdom,1,15.83,13.0,1.0,0.0,2.0,3.0,643.566,667.3833,659.959
United Kingdom,1,15.25,7.0,2.0,0.0,0.0,2.0,388.2303,472.6185,387.5793
United Kingdom,1,15.42,2.0,0.0,0.0,0.0,1.0,472.3555,492.4762,417.4189
United Kingdom,0,16.08,3.0,2.0,0.0,0.0,0.0,634.2966,631.9145,594.0321
United Kingdom,0,16.0,7.0,3.0,0.0,1.0,3.0,572.2153,554.0456,621.8202
United Kingdom,0,16.0,1.0,0.0,0.0,0.0,3.0,473.44599999999997,387.3212,482.2268
United Kingdom,1,15.83,2.0,1.0,1.0,0.0,0.0,583.5878,634.8166,551.7904
United Kingdom,1,15.67,5.0,2.0,0.0,0.0,1.0,391.5018,449.6629,407.348
United Kingdom,1,15.42,12.0,0.0,0.0,0.0,8.0,409.1837,478.3375,557.6651
United Kingdom,1,16.08,8.0,2.0,0.0,3.0,5.0,626.5851,618.7715,658.9332
United Kingdom,0,15.5,1.0,0.0,0.0,2.0,0.0,501.0204,416.1912,508.7094
United Kingdom,1,15.5,0.0,0.0,0.0,0.0,0.0,473.9134,467.7732,429.82099999999997
United Kingdom,0,15.83,4.0,1.0,0.0,1.0,30.0,470.4082,407.2896,492.1112
United Kingdom,0,15.42,4.0,0.0,0.0,0.0,1.0,435.9012,445.783,508.0567
United Kingdom,0,15.33,2.0,0.0,0.0,1.0,1.0,537.0852,523.0905,508.8959
United Kingdom,0,15.5,10.0,1.0,4.0,1.0,0.0,560.2197,587.0055,608.4856
United Kingdom,1,16.0,10.0,5.0,0.0,0.0,1.0,504.6814,482.2296,484.6512
United Kingdom,0,15.83,3.0,0.0,0.0,0.0,6.0,571.2027,549.3141,625.1772
United Kingdom,1,15.67,9.0,2.0,2.0,1.0,1.0,505.4604,572.781,511.6934
United Kingdom,0,15.33,1.0,0.0,0.0,0.0,0.0,518.2349,541.2947,573.8903
United Kingdom,1,15.42,5.0,1.0,0.0,1.0,1.0,586.4699,615.6737,623.5919
United Kingdom,1,15.83,5.0,0.0,0.0,1.0,0.0,688.8222,685.6524,704.0656
United Kingdom,0,15.58,2.0,1.0,0.0,1.0,1.0,405.3669,383.8728,392.5214
United Kingdom,1,15.42,1.0,1.0,0.0,0.0,0.0,437.9265,428.296,479.9888
United Kingdom,1,15.58,20.0,0.0,0.0,0.0,0.0,459.8925,546.4099,573.4241
United Kingdom,0,15.33,4.0,1.0,0.0,0.0,1.0,599.9455,603.0444,611.4696
United Kingdom,1,16.08,25.0,0.0,0.0,2.0,0.0,612.6422,638.2321,645.9717
United Kingdom,1,15.83,2.0,2.0,0.0,0.0,0.0,406.9248,435.2065,399.9814
United Kingdom,0,15.58,4.0,0.0,1.0,0.0,0.0,592.3119,589.1708,588.3439
United Kingdom,1,16.0,6.0,0.0,0.0,0.0,0.0,381.064,394.9349,405.3898
United Kingdom,1,15.33,10.0,0.0,0.0,0.0,0.0,494.711,535.7661,550.8579
United Kingdom,1,15.25,3.0,2.0,0.0,2.0,0.0,473.0566,547.4425,521.6709999999999
United Kingdom,0,15.75,5.0,2.0,0.0,2.0,0.0,402.9522,350.4317,413.1294
United Kingdom,1,15.83,3.0,0.0,2.0,0.0,1.0,529.9969,540.9291,536.7773
United Kingdom,0,15.75,0.0,0.0,0.0,0.0,0.0,319.7616,345.8607,403.5248
United Kingdom,0,15.83,1.0,0.0,1.0,0.0,0.0,489.4142,554.3664,596.5498
United Kingdom,1,15.25,3.0,0.0,0.0,0.0,0.0,425.1519,502.9611,466.3745
United Kingdom,1,15.42,26.0,0.0,0.0,10.0,5.0,540.8241,591.9238,621.4472
United Kingdom,0,15.83,2.0,0.0,0.0,0.0,0.0,338.4561,410.0163,423.10699999999997
United Kingdom,0,15.33,2.0,0.0,0.0,0.0,0.0,495.6457,476.3371,501.1563
United Kingdom,0,15.67,5.0,1.0,0.0,2.0,1.0,625.7283,618.5219999999999,672.0813
United Kingdom,1,15.67,16.0,0.0,0.0,0.0,3.0,480.1449,504.3909,512.5326
United Kingdom,0,15.83,2.0,0.0,0.0,0.0,1.0,562.0891,554.0456,589.1831
United Kingdom,1,15.5,3.0,1.0,0.0,1.0,2.0,455.9978,457.4471,482.9728
United Kingdom,1,16.0,12.0,0.0,0.0,0.0,3.0,523.7654,529.7294,560.3693
United Kingdom,0,15.92,2.0,2.0,0.0,2.0,1.0,470.0966,452.5193,459.4741
United Kingdom,1,15.5,10.0,1.0,0.0,1.0,0.0,496.892,529.0939,538.7355
United Kingdom,0,16.08,9.0,0.0,1.0,0.0,0.0,564.6596,530.7892,509.8284
United Kingdom,1,15.33,2.0,0.0,0.0,0.0,0.0,614.9011,609.1604,623.7784
United Kingdom,1,16.08,8.0,2.0,0.0,5.0,0.0,311.2712,331.3107,319.6941
United Kingdom,0,15.75,16.0,0.0,0.0,0.0,3.0,639.0481,636.5657,715.815
United Kingdom,1,15.75,2.0,0.0,0.0,1.0,1.0,618.0168,593.2742,593.9388
United Kingdom,1,16.17,5.0,2.0,2.0,0.0,3.0,447.4295,509.8716,518.4073
United Kingdom,0,16.08,4.0,1.0,2.0,0.0,1.0,449.6105,365.6687,406.1358
United Kingdom,1,15.92,4.0,2.0,0.0,2.0,5.0,369.4579,422.9741,387.6725
United Kingdom,1,15.58,8.0,1.0,0.0,2.0,3.0,484.6627,541.0880000000001,532.9541
United Kingdom,0,15.75,4.0,0.0,0.0,0.0,1.0,500.9425,533.5158,576.0351
United Kingdom,1,16.08,5.0,0.0,0.0,0.0,0.0,590.6761,616.7858,666.4864
United Kingdom,0,15.83,2.0,0.0,0.0,0.0,0.0,433.1749,485.3991,491.1787
United Kingdom,1,15.92,2.0,2.0,2.0,3.0,5.0,323.1111,410.0268,380.5856
United Kingdom,0,15.42,5.0,0.0,0.0,0.0,0.0,337.3656,393.1754,410.0522
United Kingdom,1,15.5,1.0,0.0,0.0,1.0,1.0,502.7341,478.8935,510.9474
United Kingdom,0,15.67,2.0,1.0,0.0,0.0,0.0,505.0709,528.3032,571.2794
United Kingdom,1,16.0,8.0,1.0,1.0,0.0,0.0,564.3480000000001,637.4378,600.2797
United Kingdom,0,15.42,2.0,1.0,0.0,1.0,1.0,525.0896,521.4866,507.9634
United Kingdom,1,16.08,2.0,0.0,3.0,0.0,2.0,443.4569,495.01800000000003,439.2391
United Kingdom,1,16.08,3.0,0.0,0.0,0.0,0.0,530.9316,529.0939,577.9933
United Kingdom,0,16.0,8.0,2.0,0.0,1.0,0.0,599.1665,600.5584,625.1772
United Kingdom,1,15.42,3.0,0.0,0.0,0.0,0.0,459.7367,484.69199999999995,476.0724
United Kingdom,1,15.33,7.0,2.0,0.0,2.0,0.0,521.3507,547.6808,535.9381
United Kingdom,1,15.5,5.0,0.0,0.0,0.0,0.0,436.05699999999996,506.9327,478.4968
United Kingdom,0,15.58,2.0,1.0,0.0,0.0,0.0,424.8403,536.3226,449.1235
United Kingdom,0,15.5,3.0,0.0,0.0,0.0,1.0,485.3638,516.675,525.6807
United Kingdom,1,16.17,4.0,1.0,0.0,0.0,2.0,459.7367,496.5272,483.439
United Kingdom,1,15.33,3.0,0.0,0.0,1.0,1.0,556.4808,576.5937,614.4536
United Kingdom,1,15.75,9.0,0.0,0.0,0.0,0.0,490.1932,480.7204,515.1436
United Kingdom,1,15.83,6.0,1.0,0.0,0.0,2.0,522.9086,575.4816,574.1701
United Kingdom,0,16.08,12.0,6.0,0.0,0.0,0.0,471.5766,477.7004,545.4495
United Kingdom,1,15.58,5.0,4.0,0.0,1.0,0.0,367.8221,346.48199999999997,376.4827
United Kingdom,0,15.42,6.0,0.0,0.0,0.0,0.0,542.7715,604.6483,647.2771
United Kingdom,0,16.17,16.0,2.0,1.0,3.0,0.0,640.4502,659.1806,718.7057
United Kingdom,0,15.33,3.0,1.0,2.0,1.0,1.0,476.0165,511.0613,495.8411
United Kingdom,1,16.25,10.0,2.0,0.0,0.0,0.0,574.7079,499.7839,554.0283
United Kingdom,1,16.17,5.0,0.0,0.0,0.0,5.0,432.0065,418.6848,429.7277
United Kingdom,0,15.5,6.0,0.0,0.0,1.0,1.0,476.7955,455.7271,485.5837
United Kingdom,1,15.42,4.0,0.0,0.0,1.0,0.0,505.1488,597.7223,632.9168
United Kingdom,0,15.67,3.0,0.0,0.0,0.0,1.0,518.2349,551.1586,579.765
United Kingdom,0,15.5,3.0,0.0,0.0,0.0,0.0,503.4351,522.048,578.5528
United Kingdom,0,15.42,3.0,0.0,0.0,0.0,0.0,500.2415,521.1658,546.8482
United Kingdom,1,16.17,5.0,1.0,0.0,2.0,2.0,488.4795,434.0944,481.8538
United Kingdom,0,15.58,1.0,0.0,2.0,0.0,1.0,429.3582,414.5873,479.9888
United Kingdom,1,15.92,14.0,1.0,0.0,2.0,1.0,508.1087,520.4359,520.7385
United Kingdom,0,15.67,1.0,0.0,0.0,0.0,0.0,603.0612,598.1526,612.1223
United Kingdom,1,15.33,5.0,1.0,0.0,1.0,0.0,532.9568,591.1295,562.9802
United Kingdom,1,15.92,3.0,3.0,1.0,2.0,2.0,401.4722,434.4121,429.82099999999997
United Kingdom,0,15.33,1.0,0.0,0.0,0.0,1.0,425.2298,414.5072,419.3771
United Kingdom,1,15.25,2.0,0.0,0.0,0.0,0.0,533.9695,558.0068,561.1153
United Kingdom,1,15.75,1.0,1.0,0.0,1.0,0.0,404.4322,477.5432,386.74
United Kingdom,0,15.25,4.0,1.0,0.0,1.0,0.0,540.7462,553.3238,565.7777
United Kingdom,0,15.42,5.0,0.0,0.0,4.0,2.0,511.4582,472.2472,556.5461
United Kingdom,1,16.0,6.0,2.0,0.0,1.0,1.0,420.7119,520.6742,440.8243
United Kingdom,1,15.58,2.0,0.0,0.0,0.0,0.0,466.7472,499.7839,442.6893
United Kingdom,1,15.58,5.0,1.0,0.0,0.0,0.0,549.3924,538.7051,538.0828
United Kingdom,0,15.92,3.0,1.0,0.0,1.0,0.0,461.2946,457.0904,493.9761
United Kingdom,1,15.5,1.0,1.0,0.0,2.0,1.0,356.917,439.4163,421.9881
United Kingdom,0,15.58,3.0,1.0,0.0,0.0,0.0,482.4038,523.6519,532.4879
United Kingdom,1,16.17,3.0,1.0,0.0,0.0,1.0,561.8554,614.1645,548.3402
United Kingdom,0,15.33,6.0,0.0,0.0,1.0,0.0,452.0252,458.13300000000004,498.6386
United Kingdom,0,15.33,25.0,5.0,0.0,5.0,15.0,716.7861,628.6265,720.2909
United Kingdom,1,16.17,30.0,5.0,0.0,0.0,0.0,451.1684,451.33099999999996,476.0724
United Kingdom,1,15.75,5.0,0.0,0.0,2.0,0.0,346.9466,430.52,364.2671
United Kingdom,0,16.17,5.0,0.0,0.0,0.0,1.0,638.1134,566.155,637.3928
United Kingdom,0,15.25,2.0,0.0,0.0,0.0,0.0,408.0153,425.8146,462.6445
United Kingdom,1,16.0,15.0,15.0,3.0,10.0,6.0,549.4703,602.8853,644.0134
United Kingdom,0,16.17,2.0,0.0,0.0,0.0,1.0,509.6666,497.9896,520.7385
United Kingdom,0,15.75,2.0,1.0,1.0,1.0,1.0,482.3259,469.1196,496.7736
United Kingdom,1,15.92,5.0,0.0,0.0,0.0,1.0,605.4759,691.4509,614.2671
United Kingdom,1,15.67,12.0,0.0,0.0,0.0,1.0,482.4038,598.5166,521.0183
United Kingdom,0,15.5,2.0,0.0,0.0,0.0,1.0,610.3053,539.1294,631.9843
United Kingdom,1,16.08,4.0,0.0,1.0,0.0,2.0,539.8894,551.6523,621.727
United Kingdom,1,15.92,4.0,1.0,0.0,1.0,1.0,541.2136,599.0726,576.4081
United Kingdom,0,15.33,3.0,0.0,0.0,1.0,0.0,577.4342,579.2267,646.9041
United Kingdom,0,16.08,6.0,1.0,0.0,2.0,2.0,354.1128,307.8485,398.9556
United Kingdom,0,16.0,1.0,1.0,0.0,0.0,1.0,598.3097,568.8014,600.2797
United Kingdom,0,16.0,4.0,3.0,1.0,0.0,0.0,616.3032,580.59,645.9717
United Kingdom,0,15.92,2.0,1.0,2.0,1.0,0.0,398.2007,387.3212,424.0395
United Kingdom,1,15.83,14.0,2.0,0.0,2.0,2.0,329.1089,419.7968,396.9974
United Kingdom,1,15.75,3.0,0.0,0.0,0.0,3.0,524.5443,573.4958,496.6803
United Kingdom,1,15.83,5.0,3.0,0.0,0.0,1.0,396.0196,465.3902,437.2809
United Kingdom,0,16.08,3.0,0.0,0.0,0.0,0.0,599.9455,577.302,635.4345
United Kingdom,1,15.58,10.0,1.0,0.0,2.0,3.0,703.8557,674.4527,681.4994
United Kingdom,1,15.75,1.0,0.0,0.0,0.0,0.0,427.8782,475.9546,532.8609
United Kingdom,0,15.92,4.0,0.0,0.0,0.0,1.0,516.3655,465.8316,487.4487
United Kingdom,1,16.08,5.0,1.0,0.0,0.0,2.0,516.3655,538.6256,543.398
United Kingdom,0,15.5,3.0,0.0,0.0,0.0,1.0,500.7867,471.4453,514.4909
United Kingdom,0,15.58,4.0,0.0,0.0,0.0,0.0,415.4152,469.3602,415.6471
United Kingdom,0,15.67,12.0,1.0,2.0,1.0,1.0,446.5727,458.9349,455.7441
United Kingdom,0,15.67,2.0,0.0,0.0,0.0,2.0,444.9369,459.4963,493.0436
United Kingdom,1,15.58,2.0,2.0,0.0,2.0,2.0,378.88300000000004,418.6054,321.3726
United Kingdom,0,15.5,2.0,2.0,2.0,1.0,2.0,516.5992,495.5036,512.3461
United Kingdom,0,15.5,2.0,0.0,0.0,0.0,0.0,477.8081,420.0406,502.2753
United Kingdom,1,15.42,2.0,1.0,1.0,0.0,0.0,449.6884,513.2871,457.8888
United Kingdom,0,15.83,10.0,1.0,1.0,1.0,2.0,583.5878,613.4697,576.7811
United Kingdom,0,15.75,3.0,1.0,2.0,1.0,0.0,462.8525,494.7819,454.6251
United Kingdom,0,15.25,3.0,0.0,1.0,0.0,1.0,455.14099999999996,530.0674,463.4838
United Kingdom,0,15.83,2.0,1.0,0.0,1.0,1.0,486.2206,468.3177,465.815
United Kingdom,0,15.25,2.0,0.0,1.0,0.0,0.0,519.7928,573.3725,550.2051
United Kingdom,0,16.0,2.0,1.0,3.0,1.0,1.0,490.1153,471.5254,478.1238
United Kingdom,1,15.83,3.0,1.0,0.0,0.0,0.0,325.4479,363.1625,388.978
United Kingdom,1,16.17,2.0,0.0,0.0,0.0,0.0,595.3497,663.4118,648.4894
United Kingdom,1,15.83,15.0,1.0,0.0,0.0,0.0,535.9947,650.9411,654.364
United Kingdom,0,15.58,21.0,0.0,0.0,0.0,7.0,537.7084,531.11,597.4823
