CNT,ST04Q01,AGE,ST13Q01,ST17Q01,ST19Q01,ST15Q01,ST26Q10,ST26Q02,BFMJ2,BMMJ1,PV1MATH,PV1READ,PV1SCIE
United Kingdom,1,16.17,1,2,1,1,1,1,17.55,74.66,391.6576,431.4732,460.7796
United Kingdom,0,16.0,2,2,4,2,1,1,51.56,28.48,458.1788,482.7527,594.6848
United Kingdom,1,15.67,2,2,1,1,1,1,17.56,24.98,432.4739,455.3025,437.0944
United Kingdom,1,15.67,1,3,1,1,1,1,17.0,43.33,473.1344,531.3974,552.6296
United Kingdom,1,15.42,3,2,1,3,1,1,23.8,51.01,498.37199999999996,538.7051,534.4461
United Kingdom,0,16.0,2,2,1,1,1,1,51.5,70.5,586.9372,565.5936,572.3051
United Kingdom,0,15.92,2,2,1,1,1,1,17.55,82.41,447.2737,451.4768,495.6546
United Kingdom,1,15.83,2,1,1,1,1,1,29.16,48.66,515.0413,534.7335,500.31699999999995
United Kingdom,1,15.92,2,2,2,4,1,1,19.66,24.53,455.6084,453.6345,455.7441
United Kingdom,1,15.58,1,1,1,2,1,1,46.73,31.08,445.4822,451.2515,467.8665
United Kingdom,0,16.08,1,2,1,4,1,1,30.34,39.02,495.49,476.5777,488.3812
United Kingdom,1,15.92,3,1,1,2,1,1,73.38,14.21,583.2762,502.9611,567.0832
United Kingdom,0,15.83,1,1,1,2,1,1,29.8,43.33,629.8567,555.6495,613.4278
United Kingdom,1,15.92,2,2,4,2,1,1,17.79,23.8,374.9104,411.6154,495.5614
United Kingdom,0,16.17,1,1,1,2,1,1,30.34,24.98,610.7727,580.8306,634.7818
United Kingdom,1,15.83,2,2,1,1,1,1,17.55,16.5,406.9248,435.2065,399.9814
United Kingdom,1,16.0,2,2,1,3,1,2,30.78,68.7,410.0405,422.5769,357.7396
United Kingdom,1,16.0,1,1,1,1,1,1,19.66,39.02,433.5644,513.2077,508.9892
United Kingdom,0,16.17,2,1,1,1,1,1,68.54,70.4,469.1619,493.4185,461.3391
United Kingdom,0,16.17,2,2,1,4,1,1,17.56,28.48,480.76800000000003,465.0297,453.5994
United Kingdom,1,15.42,1,2,1,1,1,1,59.89,70.89,483.1827,493.4294,520.7385
United Kingdom,0,15.33,1,1,1,1,1,1,61.91,85.85,477.0291,514.5899,502.555
United Kingdom,0,15.83,2,2,3,4,1,1,30.34,26.64,519.637,546.3469,666.4864
United Kingdom,0,15.5,2,2,1,1,1,1,39.45,65.01,458.3346,472.167,456.5834
United Kingdom,1,15.25,2,2,1,1,1,1,62.45,70.5,501.1762,446.3268,462.458
United Kingdom,0,16.17,2,1,1,2,1,1,84.14,24.98,591.9224,572.4903,607.7396
United Kingdom,0,15.25,1,1,1,1,2,1,31.15,65.25,484.7406,525.2558,562.7005
United Kingdom,0,15.42,1,1,1,1,1,1,65.12,71.39,472.1218,464.5485,463.204
United Kingdom,0,15.83,2,1,1,4,1,1,70.09,44.94,561.7775,506.811,570.4401
United Kingdom,0,15.75,1,2,1,1,1,1,24.85,26.64,506.473,493.9799,502.3685
United Kingdom,1,15.5,2,1,1,2,1,1,76.65,21.82,642.0081,674.4527,649.4219
United Kingdom,0,15.75,1,2,1,1,1,1,81.4,39.02,473.9913,499.0322,501.436
United Kingdom,0,16.17,1,1,1,1,1,1,65.42,39.04,609.4485,600.4782,689.7053
United Kingdom,0,15.75,1,1,1,1,1,1,25.06,70.5,533.5021,507.5328,595.6173
United Kingdom,0,15.25,2,2,2,2,1,1,51.5,43.33,548.224,623.0931,616.505
United Kingdom,0,15.58,2,1,1,2,1,1,56.41,70.5,557.8828,526.8597,526.6132
United Kingdom,1,15.5,1,2,1,3,1,2,17.55,30.9,446.5727,479.9261,473.1816
United Kingdom,0,15.92,2,1,1,4,1,1,76.65,57.64,392.04699999999997,364.8667,436.8146
United Kingdom,1,15.42,2,2,1,2,1,1,58.07,68.7,556.6365,570.398,613.4278
United Kingdom,0,15.83,1,1,1,1,1,1,68.7,64.4,616.3811,569.3628,580.0448
United Kingdom,1,15.5,1,2,1,1,1,1,31.15,26.64,429.8255,471.1887,474.7669
United Kingdom,0,15.33,2,2,3,3,1,1,15.35,28.97,550.1714,560.5414,615.4793
United Kingdom,1,15.92,2,1,1,4,1,2,26.92,24.53,350.6855,425.1187,418.2581
United Kingdom,1,15.58,1,2,1,1,1,1,46.38,24.53,532.3337,572.6221,502.555
United Kingdom,0,15.58,1,1,1,1,1,1,77.1,77.1,573.4616,597.3506,603.73
United Kingdom,0,15.5,2,2,1,1,1,2,51.63,28.48,407.8595,400.8741,491.2719
United Kingdom,0,15.92,1,2,1,1,1,1,24.09,26.64,441.899,408.4124,392.3349
United Kingdom,0,15.33,3,1,1,2,1,1,59.35,52.72,512.7824,513.2266,590.6751
United Kingdom,0,16.0,2,3,1,2,1,1,16.36,26.64,374.0536,370.4002,397.6501
United Kingdom,0,16.08,3,3,4,1,1,1,20.91,16.5,448.9095,509.2169,496.4938
United Kingdom,0,15.25,2,1,1,2,1,1,75.43,70.4,526.7253,502.8013,531.0891
United Kingdom,0,15.33,1,1,1,1,1,1,84.61,68.7,599.9455,603.0444,611.4696
United Kingdom,0,15.25,1,1,1,4,1,1,43.85,43.85,550.1714,594.4636,604.0097
United Kingdom,0,15.83,1,1,1,1,1,1,73.91,81.13,571.2027,549.3141,625.1772
United Kingdom,0,15.5,2,1,1,1,1,1,60.29,44.94,525.3233,481.7903,537.7098
United Kingdom,0,15.67,2,2,4,2,2,1,25.06,24.98,444.158,390.529,479.0563
United Kingdom,1,15.83,1,2,1,2,1,1,58.07,28.48,486.4543,511.1425,525.6807
United Kingdom,0,15.67,1,1,1,1,1,1,62.39,62.39,645.1239,581.3117,636.367
United Kingdom,1,15.5,1,1,1,2,1,1,86.72,86.72,500.3973,586.9991,500.4103
United Kingdom,0,15.5,1,2,1,1,1,1,20.91,76.65,238.83,208.4073,301.0444
United Kingdom,0,15.25,1,1,1,4,1,1,76.65,68.7,501.0983,495.5838,609.8844
United Kingdom,0,15.33,2,2,1,4,1,1,51.56,28.48,403.809,387.1608,419.2838
United Kingdom,1,15.58,1,2,1,1,1,1,43.33,51.56,293.9009,369.7553,345.7106
United Kingdom,0,15.25,2,2,1,1,2,1,25.95,24.53,448.9095,450.1135,479.0563
United Kingdom,0,15.67,1,2,1,1,1,2,26.85,72.3,579.771,600.0772,590.0224
United Kingdom,0,16.08,1,1,1,3,1,1,30.34,19.66,402.6406,469.0394,493.9761
United Kingdom,0,15.83,2,1,1,2,1,1,16.5,24.98,336.1193,387.5618,370.8877
United Kingdom,0,15.83,2,1,4,1,1,1,17.79,16.5,510.0561,536.4830000000001,643.5472
United Kingdom,1,15.58,1,1,1,1,1,1,82.31,24.98,602.2823,606.2214,604.7557
United Kingdom,0,15.25,1,1,1,2,1,2,85.41,36.1,578.1352,594.1429,584.1477
United Kingdom,0,15.25,2,2,1,1,1,1,58.07,50.57,468.4608,461.6615,551.0444
United Kingdom,0,15.67,1,1,1,1,1,1,78.76,44.14,601.8149,587.7273,635.8075
United Kingdom,1,15.75,2,2,1,1,1,2,51.01,60.29,536.9294,572.8604,556.7326
United Kingdom,0,16.17,1,2,1,1,1,1,18.08,43.33,492.6079,463.3456,506.0052
United Kingdom,1,15.92,1,1,1,2,1,1,68.7,44.94,621.7557,593.433,594.4051
United Kingdom,1,15.75,1,1,1,4,1,1,59.89,44.94,564.9712,556.1799,576.3148
United Kingdom,0,16.17,2,1,1,1,2,1,58.07,24.53,398.2785,449.8729,467.5867
United Kingdom,1,15.5,2,2,1,2,1,1,60.92,56.0,475.5492,527.823,539.668
United Kingdom,1,15.5,2,2,1,1,2,1,31.15,19.66,395.1628,453.7139,412.1969
United Kingdom,1,15.33,1,1,1,1,1,1,60.92,58.77,477.6523,543.4709,498.6386
United Kingdom,0,15.58,2,2,1,2,1,1,47.74,24.53,381.9209,374.7307,369.0228
United Kingdom,0,16.17,3,2,1,1,2,1,51.56,24.98,512.7824,456.5291,517.2883
United Kingdom,1,15.25,1,2,1,1,1,1,29.16,68.55,445.7158,440.2106,364.1738
United Kingdom,1,15.58,3,1,1,2,1,1,51.5,21.64,539.7336,564.0436,564.8452
United Kingdom,0,15.58,1,1,1,1,1,1,36.35,24.98,603.8402,595.8269,598.4148
United Kingdom,0,16.17,2,2,1,1,1,1,29.8,55.25,480.1449,495.4234,481.7605
United Kingdom,0,15.83,3,1,1,4,1,1,85.41,26.64,475.0818,503.5231,556.4528
United Kingdom,0,15.58,2,2,1,1,1,1,56.64,62.39,455.9199,465.9118,477.8441
United Kingdom,0,15.42,2,3,1,1,2,1,31.15,26.64,427.8782,426.8571,470.6639
United Kingdom,0,15.5,3,1,1,1,1,1,51.01,24.98,448.9874,484.116,475.5129
United Kingdom,0,15.25,2,2,2,4,1,1,43.85,35.34,532.1779,508.4149,551.7904
United Kingdom,1,16.17,1,2,1,1,1,1,68.54,86.72,726.8344,772.4705,768.1276
United Kingdom,1,16.17,2,3,1,1,1,1,21.13,21.13,497.1257,569.6037,527.2659
United Kingdom,1,15.83,2,2,1,2,1,1,68.7,43.33,441.7433,485.7246,494.9086
United Kingdom,0,15.58,2,2,1,4,1,1,75.43,25.04,511.6919,486.6822,476.2589
United Kingdom,0,15.75,1,1,1,2,1,1,73.38,50.57,594.4929,617.3993,609.3249
United Kingdom,0,15.33,1,1,1,1,1,1,70.5,82.41,620.1979,624.6168,655.0168
United Kingdom,0,15.25,1,2,4,2,1,1,50.9,31.08,562.5565,521.1658,551.5106
United Kingdom,1,15.5,2,1,1,4,1,1,26.62,31.08,368.8347,387.2301,411.9172
United Kingdom,1,16.08,1,1,1,4,1,1,70.34,24.98,548.6135,551.414,514.7706
United Kingdom,1,16.17,1,3,1,2,1,1,56.0,68.7,511.1466,510.8248,550.5781
United Kingdom,1,15.5,1,2,4,1,1,1,16.5,52.72,398.3564,495.574,454.0656
United Kingdom,1,15.25,2,2,1,1,1,1,30.78,44.94,403.5753,373.7269,348.50800000000004
United Kingdom,0,15.75,1,1,1,1,1,1,57.0,74.66,522.8307,500.3955,562.0477
United Kingdom,1,15.67,2,1,1,2,1,1,75.5,39.02,481.54699999999997,550.5403,496.4938
United Kingdom,0,16.08,2,2,1,2,1,1,29.16,24.98,560.3754,591.5766,587.4114
United Kingdom,1,15.67,2,2,1,1,1,1,59.89,75.43,513.1718,516.4644,523.2562
United Kingdom,1,15.75,2,2,1,4,1,2,57.25,24.98,455.842,489.4578,381.8911
United Kingdom,1,15.33,2,2,1,1,1,1,30.78,39.02,484.8185,515.5112,518.1276
United Kingdom,1,15.83,1,1,1,4,1,1,86.81,61.91,687.3423,637.835,658.9332
United Kingdom,0,15.75,2,2,1,2,1,1,58.07,14.21,509.0435,547.1489,599.3473
United Kingdom,1,16.0,2,3,2,2,1,1,50.15,24.98,434.8886,535.7661,506.0985
United Kingdom,1,15.33,2,3,1,1,1,1,19.41,17.79,522.0517,574.4490000000001,554.5878
United Kingdom,1,16.17,1,1,2,1,1,1,26.64,54.27,537.0852,635.0549,580.6975
United Kingdom,1,15.92,2,2,1,2,1,1,41.68,68.7,565.0491,618.7715,647.7434
United Kingdom,1,15.33,1,1,1,1,1,1,50.15,43.85,405.289,387.7861,392.0552
United Kingdom,1,15.83,2,2,1,1,1,1,14.39,28.48,475.4713,478.9729,459.3808
United Kingdom,1,15.42,1,3,1,2,1,1,51.01,43.33,387.5292,461.8953,472.5289
United Kingdom,0,15.67,2,2,1,4,1,1,65.01,81.05,563.8807,545.2242,557.3853
United Kingdom,0,15.67,1,2,1,2,1,1,79.05,14.21,340.7151,349.3892,412.1037
United Kingdom,0,15.83,2,3,4,1,1,1,22.57,26.64,481.0017,468.5583,564.8452
United Kingdom,0,15.75,2,2,1,2,1,1,28.48,44.94,416.1162,404.0819,419.0974
United Kingdom,1,15.83,2,2,1,2,1,1,28.48,68.7,343.8308,415.4281,413.6889
United Kingdom,0,15.25,1,1,2,1,1,1,26.64,68.7,388.1524,437.2824,458.5416
United Kingdom,1,15.92,1,2,1,4,1,1,62.39,24.53,545.4198,548.2368,510.5744
United Kingdom,1,15.42,1,1,1,1,1,1,73.91,68.7,548.224,518.8473,580.138
United Kingdom,0,16.08,2,3,3,1,1,2,17.79,24.53,512.7824,500.3955,506.3782
United Kingdom,1,15.75,1,1,1,1,1,1,31.5,43.33,444.7032,555.3061,507.9634
United Kingdom,0,15.83,2,2,1,4,1,1,79.74,14.21,420.9456,435.2775,452.8534
United Kingdom,1,15.92,1,1,1,1,1,1,32.5,41.22,475.3155,510.9042,572.3051
United Kingdom,1,15.67,1,2,1,1,1,1,17.79,24.98,562.7123,643.3157,666.6729
United Kingdom,1,15.33,2,2,1,1,1,1,44.72,76.65,450.4674,489.4578,511.4137
United Kingdom,1,16.08,1,1,1,1,1,1,31.15,21.64,524.3106,572.3044,527.5457
United Kingdom,0,15.42,1,1,1,2,1,1,58.07,76.49,635.7766,617.4795,638.5117
United Kingdom,1,15.67,2,1,1,3,1,1,82.31,14.21,390.4113,475.9546,411.7307
United Kingdom,0,15.67,1,2,1,1,1,1,79.05,24.98,542.0704,552.4417,637.5793
United Kingdom,1,15.42,1,3,1,2,1,2,51.01,26.64,419.5435,447.28,467.0272
United Kingdom,1,16.0,2,2,1,1,1,1,30.78,56.35,537.7084,555.6239,564.8452
United Kingdom,1,16.17,1,1,1,1,1,1,14.39,48.1,441.899,524.6458,466.934
United Kingdom,0,15.83,1,1,1,1,1,1,26.62,71.39,458.8799,418.0357,500.5035
United Kingdom,1,16.08,2,2,1,2,1,1,41.27,16.5,593.0129,567.3002,639.724
United Kingdom,0,15.67,4,3,1,1,1,1,16.5,28.48,449.7663,420.8425,476.1656
United Kingdom,0,16.08,1,1,1,2,1,1,79.05,14.21,586.1583,574.415,573.2376
United Kingdom,1,15.25,1,2,1,2,1,1,61.6,68.7,501.4878,533.9392,606.2477
United Kingdom,0,15.75,2,2,1,1,1,1,17.55,24.98,501.8772,517.4769,567.6427
United Kingdom,0,15.42,2,2,1,1,1,1,57.03,65.01,439.1728,465.9118,522.3238
United Kingdom,0,15.67,1,1,1,1,2,1,70.34,62.13,599.2444,586.4442,593.7523
United Kingdom,1,15.75,1,1,1,1,1,1,79.05,75.43,549.3924,630.0507,635.0615
United Kingdom,0,15.42,2,2,1,2,1,1,73.71,28.48,469.5513,503.6033,526.0537
United Kingdom,1,16.08,1,2,1,2,1,1,57.03,24.98,565.2049,627.5884,628.3476
United Kingdom,1,15.58,1,1,1,1,1,1,81.13,81.13,556.8702,568.0151,608.6721
United Kingdom,1,16.17,2,1,2,1,1,1,80.46,70.34,700.5063,684.8581,702.5737
United Kingdom,1,15.92,2,2,1,2,1,1,25.95,72.83,514.2623,526.7904,507.7769
United Kingdom,1,15.5,1,1,1,1,1,1,29.16,31.08,515.1192,500.5782,504.8862
United Kingdom,1,15.58,2,2,1,4,1,1,30.78,14.21,454.9852,463.4839,456.6766
United Kingdom,0,15.75,2,2,1,1,1,1,75.43,58.77,533.9695,519.0808,622.6595
United Kingdom,0,15.83,2,1,1,1,1,1,79.05,52.72,467.6819,429.6639,442.596
United Kingdom,1,15.67,2,2,1,2,1,1,31.15,68.7,578.0573,612.8142,619.862
United Kingdom,1,16.17,1,1,1,2,2,1,79.74,48.1,578.9142,504.5497,563.7262
United Kingdom,1,15.33,3,2,1,1,1,1,70.5,58.77,515.976,617.9772,562.887
United Kingdom,0,16.17,2,2,1,2,1,1,33.76,23.57,592.7014,610.1818,612.4021
United Kingdom,1,16.08,1,1,1,1,1,1,75.43,74.79,495.2563,609.3987,579.2055
United Kingdom,1,15.5,2,2,1,4,1,1,33.76,44.94,426.2424,433.8561,369.7687
United Kingdom,1,15.83,1,3,1,1,1,1,30.78,70.5,423.9056,464.7548,406.975
United Kingdom,0,15.92,2,2,1,1,2,1,17.55,30.34,410.0405,379.0612,385.994
United Kingdom,0,16.17,1,4,1,1,1,1,35.34,76.49,755.6551,657.0153,712.1783
United Kingdom,0,15.83,1,2,1,1,1,1,27.91,26.64,644.1112,549.2339,630.1194
United Kingdom,0,16.17,2,3,1,1,1,1,51.56,25.04,382.6998,412.1815,459.7538
United Kingdom,0,16.0,2,2,1,3,2,2,18.08,28.48,543.1609,525.2558,546.4752
United Kingdom,0,15.33,1,1,1,2,1,1,17.55,28.48,500.3973,557.1732,574.0768
United Kingdom,0,15.58,1,2,1,1,1,1,58.07,65.42,480.8459,441.0515,428.4222
United Kingdom,0,16.08,1,2,2,1,1,1,28.48,44.94,497.2036,506.811,535.6583
United Kingdom,1,15.92,1,2,1,1,1,1,36.35,24.98,539.9673,599.0726,596.3633
United Kingdom,1,15.58,2,1,3,1,1,1,29.16,54.27,466.7472,499.7839,442.6893
United Kingdom,1,15.67,2,2,1,1,1,1,51.56,24.98,490.4269,537.8313,538.8288
United Kingdom,1,16.0,1,2,3,2,2,1,33.76,31.08,330.4331,373.4886,319.4144
United Kingdom,1,15.83,2,1,1,1,1,1,71.39,28.48,364.8621,380.4785,384.7818
United Kingdom,1,15.42,2,1,1,2,2,1,81.05,44.94,482.4817,543.3121,492.0179
United Kingdom,1,16.17,1,2,1,1,1,1,17.79,65.01,567.3859,612.3376,609.7911
United Kingdom,1,15.92,1,1,1,1,1,1,85.85,86.72,612.4085,645.0632,640.097
United Kingdom,0,15.5,2,1,1,3,1,1,80.78,16.5,473.2902,410.4974,507.1242
United Kingdom,1,15.58,3,3,3,2,1,2,25.95,39.02,530.62,541.8029,555.2406
United Kingdom,1,16.17,2,1,1,1,1,1,44.92,65.01,490.1153,561.7401,611.2831
United Kingdom,0,15.83,2,2,1,1,1,1,17.55,44.94,341.3382,365.5885,346.3633
United Kingdom,1,15.67,2,1,1,1,1,1,68.54,48.27,505.6161,488.9018,542.4655
United Kingdom,1,15.75,1,2,1,1,1,1,51.01,76.65,445.8716,489.29900000000004,454.7184
United Kingdom,1,15.5,1,1,1,2,1,1,51.01,85.85,624.1704,660.4728,641.3092
United Kingdom,0,16.0,2,1,1,2,1,1,33.83,57.03,547.7567,535.6009,542.1858
United Kingdom,0,16.08,1,2,1,2,1,1,54.86,76.65,558.9734,538.0067,564.006
United Kingdom,1,15.5,1,2,1,4,1,1,23.8,41.22,479.2102,489.4578,508.8959
United Kingdom,0,15.25,1,1,1,1,1,1,68.7,65.01,508.9656,468.879,548.2469
United Kingdom,1,15.42,2,3,1,1,1,1,58.07,65.01,525.8685,548.4751,568.5752
United Kingdom,0,15.42,2,1,1,1,1,1,26.62,51.56,411.5205,437.2824,477.1913
United Kingdom,0,15.83,2,3,1,1,1,1,26.6,39.02,541.6809,558.7771,583.4017
United Kingdom,1,15.83,1,3,1,2,2,1,35.34,54.27,489.3363,458.4797,515.4233
United Kingdom,1,15.25,1,1,1,1,1,1,75.5,70.34,498.37199999999996,487.0749,498.0791
United Kingdom,0,15.5,2,2,1,1,1,1,25.95,25.04,395.6302,424.1305,405.3898
United Kingdom,0,16.08,3,2,2,3,1,1,22.77,16.38,428.735,448.8304,493.2301
United Kingdom,0,15.42,1,2,1,1,2,1,29.16,26.64,505.694,485.8803,505.8187
United Kingdom,1,16.17,2,2,1,1,1,1,82.41,68.7,518.6244,571.2718,529.7837
United Kingdom,1,16.08,2,2,1,2,1,1,20.91,81.13,445.4043,481.5147,492.4841
United Kingdom,0,15.83,2,3,1,2,1,1,22.75,48.1,345.3108,362.7015,395.1324
United Kingdom,1,16.08,2,2,1,1,1,1,70.34,76.65,487.3111,452.8401,522.9765
United Kingdom,1,15.75,2,2,1,1,1,1,72.3,68.7,411.6763,419.0025,451.0817
United Kingdom,1,15.83,2,1,1,1,1,1,70.09,76.49,461.2167,445.2148,427.7695
United Kingdom,0,15.83,1,1,1,4,1,1,59.89,86.72,553.5208,518.76,572.3984
United Kingdom,1,15.92,1,1,1,2,1,1,67.94,68.7,561.0765,574.6873,577.9
United Kingdom,1,16.08,2,2,1,1,1,1,24.15,24.53,331.991,427.5016,385.621
United Kingdom,1,15.33,2,2,1,1,1,1,26.62,70.89,388.8534,433.0618,353.9164
United Kingdom,0,15.42,2,2,1,4,1,1,33.66,24.79,488.5574,489.1682,515.2369
United Kingdom,0,15.33,2,2,4,2,1,1,51.5,68.7,462.1514,503.6033,516.6356
United Kingdom,1,16.0,2,2,1,2,1,1,51.01,43.33,511.2245,541.8823,505.4457
United Kingdom,0,15.58,2,2,1,1,1,1,39.04,31.08,378.7272,373.608,369.6755
United Kingdom,1,15.75,1,1,1,2,1,1,65.01,55.25,589.8193,605.4271,573.9836
United Kingdom,0,15.67,2,2,3,3,1,1,26.92,28.48,454.8294,432.9519,473.4614
United Kingdom,0,15.33,2,3,1,2,1,1,26.92,28.48,627.3641,570.7261,614.4536
United Kingdom,1,15.33,1,1,1,2,1,1,65.12,28.48,499.5404,549.2694,521.0183
United Kingdom,1,15.92,2,2,4,1,1,1,30.78,24.53,497.1257,560.9457,582.5625
United Kingdom,0,16.17,1,1,1,1,1,1,78.86,24.98,563.3354,523.5717,593.4726
United Kingdom,1,16.0,1,1,2,2,1,1,75.5,58.77,525.3233,570.3186,519.0601
United Kingdom,1,15.42,1,2,1,1,1,1,76.98,39.02,476.1723,526.7904,551.5106
United Kingdom,0,15.25,1,1,1,4,1,1,68.54,76.65,527.6601,555.4891,586.4789
United Kingdom,1,15.42,1,1,1,2,1,1,55.25,65.01,570.3458,581.5978,507.031
United Kingdom,0,16.0,2,2,1,2,1,1,17.79,56.35,583.0425,599.2753,656.2289999999999
United Kingdom,0,16.17,2,2,1,2,1,2,36.92,81.13,599.3223,530.6288,622.846
United Kingdom,0,15.25,1,1,1,1,1,1,28.48,68.7,398.2007,365.6687,447.3517
United Kingdom,0,15.58,2,1,1,2,1,1,86.72,31.08,515.976,460.0576,515.6098
United Kingdom,1,15.42,2,3,1,1,1,1,59.89,26.64,424.0614,458.3209,450.0559
United Kingdom,1,15.92,2,3,1,4,1,2,18.02,26.64,379.8177,444.1027,470.7572
United Kingdom,0,15.83,1,2,1,1,1,1,30.78,53.15,583.5878,613.4697,576.7811
United Kingdom,0,16.0,3,3,3,4,2,1,22.77,68.7,446.2611,433.7538,463.204
United Kingdom,0,15.25,1,2,1,1,1,1,36.92,76.65,584.4446,541.5353,605.8747
United Kingdom,1,16.17,2,2,1,1,1,1,57.03,70.5,548.5356,553.797,527.5457
United Kingdom,0,15.92,2,2,1,1,1,1,29.16,21.82,405.4448,354.68199999999996,381.1451
United Kingdom,1,15.83,2,2,1,1,1,1,33.76,31.08,656.4963,647.5256,633.2898
United Kingdom,1,15.58,2,2,1,4,1,2,36.35,68.7,365.7969,359.1115,332.749
United Kingdom,1,16.0,3,3,1,4,2,1,18.02,17.55,547.2114,568.3328,579.765
United Kingdom,1,16.17,1,1,1,1,1,1,82.41,70.89,538.721,571.1924,616.2253
United Kingdom,0,15.67,3,3,1,1,1,1,43.85,43.85,476.8733,485.0783,505.8187
United Kingdom,0,15.42,2,2,1,4,1,1,39.04,50.15,455.14099999999996,469.3602,483.7188
United Kingdom,1,16.17,1,1,4,4,1,1,33.83,55.03,508.3424,470.315,453.9724
United Kingdom,1,15.58,1,1,1,1,1,2,70.34,82.41,585.2236,614.9588,600.5595
United Kingdom,0,15.67,1,1,1,4,1,1,76.65,51.93,610.1496,596.8695,616.132
United Kingdom,1,15.42,2,1,1,1,1,1,63.03,16.5,443.4569,475.1603,461.0593
United Kingdom,1,15.92,1,1,1,1,1,1,51.01,76.65,516.6771,606.4597,600.2797
United Kingdom,1,15.33,2,2,1,2,2,1,65.42,28.48,426.9434,465.0725,490.2462
United Kingdom,1,15.67,2,2,1,1,1,1,51.56,24.98,447.5074,542.1206,503.301
United Kingdom,0,16.08,1,2,1,4,1,1,17.79,28.48,503.8246,399.3504,512.9989
United Kingdom,0,15.42,1,2,1,2,1,2,51.01,82.41,645.9807,655.1709,653.7113
United Kingdom,0,15.5,1,1,1,1,1,2,65.01,76.49,451.8695,493.4185,477.1913
United Kingdom,1,16.08,2,2,1,1,1,1,41.68,28.48,570.8132,533.1449,552.1634
United Kingdom,0,15.92,1,1,1,1,1,1,81.92,71.39,684.9276,627.3434,614.2671
United Kingdom,1,15.5,1,1,1,2,1,1,70.34,68.7,588.4172,685.4141,572.4916
United Kingdom,1,15.5,2,1,1,1,1,1,59.89,24.53,477.6523,444.1027,448.0045
United Kingdom,1,15.67,2,2,1,3,1,1,25.06,25.04,449.1432,494.9386,476.3521
United Kingdom,0,15.67,2,1,1,1,1,1,31.15,28.48,490.5826,434.63599999999997,507.404
United Kingdom,0,15.92,1,1,1,1,1,1,33.76,65.01,569.489,505.4477,576.9675
United Kingdom,1,16.0,2,2,3,2,1,1,50.15,26.64,379.5062,412.3303,365.0131
United Kingdom,0,15.58,1,1,1,1,1,1,17.53,65.01,445.8716,368.7161,455.6509
United Kingdom,1,16.08,2,2,1,1,1,1,33.76,76.49,422.4256,466.4228,427.1167
United Kingdom,0,15.33,2,1,1,1,1,1,23.8,71.39,423.4382,422.5266,453.9724
United Kingdom,0,15.67,1,1,1,1,1,1,51.01,70.34,510.4456,460.2982,532.4879
United Kingdom,1,15.67,2,2,1,1,1,1,17.55,57.64,417.0509,477.3049,468.9855
United Kingdom,1,15.42,2,2,1,1,1,1,46.38,43.33,541.2915,588.6672,648.7691
United Kingdom,1,15.25,1,2,1,1,1,1,43.85,24.98,455.9199,516.4644,448.0045
United Kingdom,1,15.67,2,2,1,1,1,2,22.16,39.02,412.2994,483.1034,476.9116
United Kingdom,0,15.67,2,2,1,1,2,1,30.32,16.5,339.0793,412.9835,351.0257
United Kingdom,0,15.25,1,1,1,1,1,1,75.54,68.7,487.5448,458.6141,516.3558
United Kingdom,0,15.5,1,1,1,4,2,1,70.34,68.7,640.7618,610.1818,642.3349
United Kingdom,0,15.67,1,1,1,2,1,2,65.01,76.49,650.6543,704.8915,679.2615
United Kingdom,1,15.58,2,1,1,4,1,1,81.4,24.53,488.2458,537.9108,582.9355
United Kingdom,0,16.0,1,1,1,1,2,1,75.5,23.57,650.2648,619.0833,642.6147
United Kingdom,1,15.25,1,1,1,1,1,1,73.91,70.4,415.8825,535.4484,500.5035
United Kingdom,0,15.58,1,1,1,1,1,1,56.64,68.7,636.6334,631.9145,637.859
United Kingdom,1,16.0,2,2,1,2,1,1,33.76,25.04,377.6367,402.87800000000004,364.7333
United Kingdom,1,16.08,1,1,1,2,1,1,34.12,30.59,621.0547,684.8581,592.1671
United Kingdom,0,15.58,2,1,1,2,2,1,79.05,26.64,573.5395,506.811,618.6498
United Kingdom,1,15.58,2,1,1,1,1,1,43.85,24.53,501.7993,510.9042,509.8284
United Kingdom,0,15.58,1,1,1,4,1,1,73.38,28.48,588.2614,501.1974,532.0216
United Kingdom,1,15.33,1,2,1,1,1,1,30.34,65.01,511.1466,480.7204,499.3846
United Kingdom,0,15.5,2,3,1,1,1,1,33.76,57.99,430.2929,443.29699999999997,446.32599999999996
United Kingdom,1,16.08,1,2,1,2,1,2,20.95,76.65,586.0025,647.5256,660.2387
United Kingdom,0,15.5,2,2,1,1,1,1,79.74,82.41,489.57,506.2497,487.4487
United Kingdom,1,15.83,1,2,1,2,1,1,57.03,51.01,406.8469,402.0837,399.5151
United Kingdom,1,15.67,2,2,1,3,1,1,21.82,51.56,394.3839,478.3375,501.1563
United Kingdom,0,15.92,2,2,1,1,1,1,48.13,14.21,483.8059,468.5583,486.5162
United Kingdom,1,15.75,1,1,1,1,1,1,76.65,68.7,538.4094,541.0880000000001,528.4782
United Kingdom,0,15.75,1,1,1,1,1,1,58.07,62.13,569.2553,548.5122,555.8933
United Kingdom,0,15.5,1,2,1,1,1,1,18.02,76.49,421.5688,350.4317,397.7434
United Kingdom,0,16.08,2,3,1,2,1,1,33.76,43.33,454.8294,389.6469,466.0015
