CNT,ST04Q01,AGE,ST05Q01,ST06Q01,ST08Q01,ST09Q01,ST115Q01,CLCUSE1,PV1MATH,PV1READ,PV1SCIE
Mexico,1,15.58,3,6.0,2,1,2.0,3,571.9037,574.6079,507.9634
Mexico,1,15.83,3,6.0,1,1,1.0,3,396.1754,389.5336,394.7594
Mexico,1,15.5,3,6.0,1,1,1.0,3,476.3281,478.3375,505.8187
Mexico,1,15.58,3,6.0,2,1,2.0,2,526.7253,539.6582,519.8993
Mexico,0,16.17,3,6.0,2,1,1.0,3,467.2145,415.3893,467.8665
Mexico,1,16.0,3,6.0,2,1,2.0,3,381.2977,413.9984,416.5796
Mexico,0,15.5,3,5.0,1,2,1.0,3,595.5834,535.8414,549.5524
Mexico,1,15.58,2,6.0,1,1,1.0,3,477.0291,592.7182,494.2559
Mexico,1,15.42,3,6.0,1,1,1.0,3,341.494,379.843,379.5599
Mexico,0,16.08,3,7.0,1,1,1.0,3,417.8299,419.399,405.6695
Mexico,1,15.58,1,6.0,1,1,1.0,1,505.1488,521.2302,472.2492
Mexico,1,15.25,3,6.0,1,2,2.0,3,380.2851,368.7227,392.3349
Mexico,0,15.5,3,6.0,1,1,1.0,3,352.7107,371.9239,413.7822
Mexico,0,15.92,3,6.0,1,1,1.0,2,401.5501,372.0843,426.5573
Mexico,1,15.92,3,6.0,3,1,1.0,1,452.4147,521.8657,434.2969
Mexico,1,15.75,3,6.0,1,1,2.0,3,355.6707,431.6321,342.5401
Mexico,0,15.75,3,7.0,1,1,1.0,3,522.8307,525.4162,491.1787
Mexico,1,15.25,3,7.0,1,1,1.0,3,472.9787,509.3156,520.0858
Mexico,0,15.92,3,6.0,1,1,1.0,3,342.8961,395.3407,388.605
Mexico,1,15.25,3,5.0,3,1,1.0,3,556.325,549.9843,560.1828
Mexico,0,15.75,3,6.0,1,1,1.0,3,484.6627,498.952,486.3297
Mexico,0,15.5,3,5.0,1,1,1.0,2,561.0765,561.4235,607.0869
Mexico,1,15.58,3,5.0,2,1,1.0,3,430.916,492.7939,406.3223
Mexico,1,15.67,2,6.0,1,1,1.0,3,293.0441,333.7731,317.7359
Mexico,0,16.17,3,6.0,1,2,1.0,3,439.5622,380.1037,450.9884
Mexico,1,15.33,2,5.0,2,1,1.0,3,404.51,491.1259,478.4036
Mexico,1,16.08,3,6.0,1,1,1.0,4,423.594,281.3486,306.5461
Mexico,0,15.42,3,7.0,2,1,1.0,1,304.7282,251.7925,332.6557
Mexico,0,15.67,1,6.0,2,1,1.0,3,464.7219,425.173,433.9239
Mexico,1,15.58,3,6.0,1,1,1.0,3,408.2489,413.1246,431.4994
Mexico,1,15.58,2,7.0,2,1,1.0,3,408.3268,459.2741,430.56699999999995
Mexico,1,16.17,3,6.0,1,1,1.0,2,479.9891,511.8574,479.8023
Mexico,0,15.92,3,7.0,2,2,1.0,2,354.5802,335.3552,436.1619
Mexico,0,16.17,2,6.0,1,1,2.0,3,553.6766,486.7624,519.1533
Mexico,1,15.42,1,6.0,3,1,1.0,3,423.1267,444.341,432.4319
Mexico,0,15.33,3,7.0,2,1,1.0,1,432.4739,415.5497,406.1358
Mexico,0,15.25,3,6.0,2,1,1.0,3,419.23199999999997,408.9737,358.7654
Mexico,0,15.33,3,7.0,1,1,1.0,3,498.1383,459.4963,524.4685
Mexico,1,15.67,3,6.0,2,1,1.0,2,539.8894,546.5687,509.8284
Mexico,1,16.0,3,7.0,1,1,1.0,3,451.8695,486.2012,541.533
Mexico,1,16.17,3,5.0,1,1,2.0,3,480.8459,495.01800000000003,471.5032
Mexico,1,15.67,3,7.0,2,1,2.0,3,515.8981,578.4206,542.3722
Mexico,0,15.83,3,6.0,1,1,2.0,3,504.2919,456.7697,454.4386
Mexico,1,15.92,3,6.0,1,1,1.0,3,435.5897,492.6351,479.9888
Mexico,1,15.75,3,6.0,1,1,1.0,3,459.6588,471.1093,481.8538
Mexico,0,15.5,3,6.0,1,1,1.0,3,505.694,575.7783,506.0985
Mexico,0,15.5,3,5.0,1,1,1.0,3,459.2694,395.5011,460.0336
Mexico,1,15.42,1,5.0,1,1,1.0,3,462.0735,430.0434,487.4487
Mexico,1,15.67,3,6.0,1,1,1.0,3,412.2215,453.0784,470.4774
Mexico,0,15.33,1,8.0,3,2,2.0,3,294.0567,238.9614,336.3857
Mexico,1,16.0,3,6.0,1,1,2.0,3,521.3507,612.5759,535.8448
Mexico,1,15.42,1,6.0,1,2,1.0,3,402.5627,469.6001,393.2674
Mexico,0,15.58,1,6.0,2,1,2.0,3,430.1371,377.8583,438.0269
Mexico,1,16.08,3,6.0,2,1,1.0,2,329.8099,387.4684,359.3249
Mexico,1,15.58,3,5.0,2,1,1.0,3,465.1114,515.5906,452.9467
Mexico,0,15.83,3,8.0,1,1,1.0,3,261.8087,263.7415,300.9511
Mexico,0,15.5,1,6.0,2,1,1.0,2,392.4365,361.4986,349.4405
Mexico,0,15.75,2,5.0,1,1,1.0,3,420.7898,449.07099999999997,403.5248
Mexico,1,16.0,3,6.0,1,1,1.0,3,500.3973,558.2451,494.5356
Mexico,1,15.33,3,6.0,2,1,1.0,3,468.2271,535.4484,508.8959
Mexico,1,15.67,2,6.0,2,1,2.0,3,470.7976,454.1905,456.3036
Mexico,1,16.17,1,6.0,3,1,1.0,3,444.4695,446.724,446.0463
Mexico,0,15.42,3,6.0,1,1,1.0,3,416.1162,421.0029,490.2462
Mexico,0,15.75,3,6.0,2,1,1.0,3,415.57099999999997,491.5741,409.1197
Mexico,0,15.83,3,6.0,1,1,1.0,3,456.5431,439.3674,479.0563
Mexico,1,15.75,2,6.0,1,1,1.0,3,456.3094,529.8088,494.9086
Mexico,1,15.5,3,6.0,3,2,1.0,3,364.7063,393.3463,400.7273
Mexico,1,15.33,2,7.0,1,1,1.0,2,341.2603,301.1269,401.6598
Mexico,1,15.58,3,6.0,2,1,2.0,2,346.0118,381.5905,332.6557
Mexico,1,15.42,3,5.0,1,1,1.0,3,399.2133,432.2675,438.6796
Mexico,0,16.0,3,7.0,4,1,1.0,3,404.1206,325.5714,447.3517
Mexico,0,15.67,3,6.0,2,1,1.0,3,476.0165,448.1888,339.1831
Mexico,0,16.0,1,7.0,1,1,1.0,1,390.5671,360.5362,321.0929
Mexico,0,15.5,3,6.0,1,1,1.0,2,480.76800000000003,591.9776,524.7482
Mexico,0,15.42,3,6.0,1,1,1.0,3,367.0432,347.3843,347.389
Mexico,1,16.17,3,7.0,2,2,3.0,2,432.7076,585.5694,519.806
Mexico,1,16.08,3,6.0,1,1,2.0,3,466.7472,420.5117,456.4901
Mexico,0,15.5,2,6.0,2,1,1.0,3,550.2493,541.2947,517.5681
Mexico,1,15.83,3,6.0,2,1,1.0,3,388.8534,394.2995,446.4192
Mexico,1,16.0,3,6.0,2,2,1.0,3,412.6889,409.0737,439.8918
Mexico,1,16.17,2,6.0,1,1,1.0,2,483.1048,449.1069,510.5744
Mexico,0,15.5,2,6.0,2,2,3.0,5,329.6542,319.1559,282.3014
Mexico,1,16.08,3,6.0,2,2,1.0,3,399.8364,385.4032,356.8072
Mexico,0,15.25,3,6.0,2,1,1.0,3,477.6523,469.1196,440.8243
Mexico,1,15.58,3,6.0,2,1,2.0,3,507.7193,564.9173,498.6386
Mexico,1,15.25,3,6.0,1,1,1.0,2,428.5792,487.8692,439.8918
Mexico,1,15.75,3,6.0,1,1,1.0,3,442.7559,514.8758,460.6863
Mexico,0,15.67,1,8.0,2,3,2.0,3,324.3574,365.3479,376.1097
Mexico,1,15.33,1,7.0,2,2,2.0,2,367.9779,369.517,409.3995
Mexico,1,15.83,3,6.0,3,2,2.0,3,432.7855,377.619,374.2447
Mexico,1,15.42,3,6.0,2,1,2.0,3,569.8006,608.6044,620.7945
Mexico,0,15.5,3,5.0,1,1,1.0,1,398.2007,385.0758,386.5535
Mexico,1,16.08,2,6.0,2,1,1.0,3,235.4027,317.8869,256.1917
Mexico,0,15.75,3,6.0,2,1,2.0,3,435.2781,435.4379,373.6852
Mexico,1,15.92,3,6.0,1,1,1.0,3,453.5052,495.1769,469.5449
Mexico,1,15.67,2,6.0,2,3,1.0,1,315.7112,335.4411,317.0832
Mexico,1,15.5,3,7.0,1,1,1.0,3,379.1946,422.5769,370.8877
Mexico,0,15.42,3,6.0,1,1,2.0,3,450.6232,489.9702,479.0563
Mexico,1,15.83,3,6.0,2,1,2.0,3,470.0187,510.5865,489.8732
Mexico,1,15.75,3,6.0,1,1,1.0,3,409.0279,447.28,403.5248
Mexico,0,15.25,2,7.0,1,1,1.0,1,390.0997,407.3698,327.0608
Mexico,1,15.33,3,5.0,4,1,1.0,3,351.6202,393.0286,344.4051
Mexico,0,16.08,3,6.0,2,1,2.0,3,670.8288,622.4515,622.6595
Mexico,0,15.67,3,6.0,1,1,1.0,3,383.6345,340.0065,393.9202
Mexico,1,15.58,2,6.0,1,1,1.0,3,447.5074,556.1799,499.5711
Mexico,0,15.25,2,6.0,2,1,1.0,3,340.8709,308.89099999999996,329.4853
Mexico,0,15.5,3,6.0,1,1,1.0,3,315.867,349.6298,384.875
Mexico,1,15.5,2,7.0,1,1,1.0,3,387.2955,477.702,433.3644
Mexico,0,16.17,3,6.0,1,1,1.0,3,287.1242,307.2871,389.1645
Mexico,0,16.08,3,6.0,1,1,1.0,2,581.4847,588.6094,509.8284
Mexico,0,15.67,2,6.0,2,1,1.0,3,203.4663,177.2116,171.3353
Mexico,0,15.25,3,6.0,1,1,1.0,2,546.1209,489.89,536.8706
Mexico,0,16.0,3,7.0,3,1,2.0,3,560.2197,571.127,525.6807
Mexico,1,15.83,3,6.0,2,1,1.0,2,525.1675,554.7501,491.1787
Mexico,0,15.25,3,5.0,1,1,1.0,2,368.6789,332.0672,362.7751
Mexico,0,16.17,3,6.0,1,1,1.0,3,478.5091,509.2169,462.1783
Mexico,0,16.17,3,6.0,1,2,2.0,1,335.4183,241.5276,306.1731
Mexico,1,16.0,3,6.0,1,1,1.0,2,418.3751,444.1027,399.7949
Mexico,1,15.42,3,6.0,1,2,2.0,1,325.1363,336.6326,334.1477
Mexico,1,15.75,1,7.0,1,1,1.0,3,304.4166,314.5507,303.7486
Mexico,1,15.75,3,6.0,1,1,2.0,3,557.5713,518.053,513.5584
Mexico,1,15.58,3,5.0,1,1,1.0,3,527.5043,539.6582,570.4401
Mexico,1,15.5,3,5.0,3,1,2.0,2,469.084,458.4797,509.8284
Mexico,1,15.75,3,6.0,1,1,1.0,3,413.7794,476.7489,423.10699999999997
Mexico,0,15.83,3,7.0,1,1,1.0,2,522.0517,508.5753,509.6419
Mexico,1,15.25,3,6.0,1,2,1.0,3,323.3448,400.4157,312.14099999999996
Mexico,1,15.75,3,7.0,2,1,1.0,3,402.8743,450.6955,330.6043
Mexico,0,15.67,3,6.0,1,1,1.0,3,433.4865,411.3796,351.0257
Mexico,1,15.58,3,6.0,2,1,1.0,3,436.836,549.0311,507.031
Mexico,0,15.67,2,6.0,2,1,1.0,2,282.139,239.1218,211.4323
Mexico,0,15.25,3,6.0,2,1,1.0,3,553.4429,570.9666,569.2279
Mexico,1,16.17,3,6.0,1,2,1.0,3,289.9283,303.7481,327.9933
Mexico,1,16.0,3,6.0,1,1,1.0,2,512.3929,451.33099999999996,489.3137
Mexico,0,15.58,3,6.0,1,2,2.0,3,461.3725,485.1585,460.3133
Mexico,0,15.75,3,7.0,1,1,1.0,2,579.2257,523.8123,465.6285
Mexico,0,15.5,2,6.0,1,2,2.0,3,434.1097,467.5959,475.6061
Mexico,0,15.58,3,6.0,2,1,1.0,3,458.6462,437.8438,425.9045
Mexico,0,16.17,3,6.0,1,1,1.0,2,501.7993,494.9422,446.4192
Mexico,0,16.0,1,6.0,1,1,1.0,3,470.6418,506.1695,428.702
Mexico,0,16.08,2,7.0,1,1,1.0,3,522.2854,570.9666,539.3883
Mexico,1,15.58,3,6.0,1,2,2.0,3,449.1432,460.2272,465.6285
Mexico,1,15.67,3,6.0,2,1,1.0,2,541.4473,580.7241,498.6386
Mexico,1,15.5,1,5.0,1,1,1.0,1,354.1128,360.9385,311.768
Mexico,1,15.83,3,6.0,1,1,1.0,3,514.9634,583.107,484.6512
Mexico,0,16.0,3,6.0,3,2,1.0,2,510.4456,447.4671,451.9209
Mexico,1,16.17,3,6.0,1,1,1.0,3,572.9163,579.2149,470.6639
Mexico,1,15.75,3,6.0,1,1,1.0,3,380.5188,411.6154,394.8527
Mexico,1,15.5,3,7.0,1,2,1.0,3,305.9745,390.8045,282.3014
Mexico,0,15.58,2,6.0,2,1,1.0,1,566.4512,545.3044,582.5625
Mexico,0,16.08,3,6.0,2,1,1.0,3,408.4047,465.1099,465.9082
Mexico,1,15.67,3,6.0,1,1,1.0,3,385.8155,457.6854,455.6509
Mexico,1,15.83,3,6.0,2,1,2.0,2,309.0902,321.8584,300.9511
Mexico,0,15.83,1,6.0,1,1,1.0,3,474.5365,421.9652,453.8791
Mexico,1,15.5,3,6.0,1,1,1.0,1,294.6799,335.3617,317.6427
Mexico,1,15.25,3,7.0,1,1,1.0,3,382.7777,356.80800000000005,360.9101
Mexico,1,15.42,3,6.0,1,2,1.0,3,409.1058,370.4702,409.1197
Mexico,1,15.5,3,5.0,1,1,1.0,3,497.0478,526.711,495.8411
Mexico,0,15.33,3,5.0,2,1,1.0,2,593.0129,545.3846,543.6777
Mexico,1,15.5,3,6.0,1,1,1.0,3,402.329,356.80800000000005,376.2029
Mexico,1,15.75,2,5.0,1,2,1.0,3,285.1768,352.7571,322.3984
Mexico,1,15.92,3,6.0,2,2,1.0,2,312.4396,318.6017,378.3476
Mexico,0,15.92,3,6.0,1,1,1.0,3,413.0005,445.0613,443.6218
Mexico,1,15.25,3,7.0,1,2,1.0,3,416.1941,456.8911,452.8534
Mexico,0,15.83,2,6.0,1,1,1.0,2,509.9003,507.7734,500.1305
Mexico,1,16.17,3,6.0,2,1,1.0,3,469.8629,509.4745,437.8404
Mexico,0,16.0,2,6.0,1,1,2.0,3,477.0291,530.8694,561.395
Mexico,1,15.75,3,6.0,1,1,2.0,2,374.52099999999996,412.4098,298.1537
Mexico,1,15.92,1,6.0,1,2,1.0,1,470.7197,473.6511,497.9858
Mexico,0,15.75,3,6.0,1,1,1.0,3,434.2655,406.5679,474.3939
Mexico,1,15.75,3,6.0,2,1,1.0,2,478.1196,563.3287,461.3391
Mexico,1,16.17,3,6.0,1,1,1.0,3,380.2851,460.2272,467.8665
Mexico,0,15.58,2,6.0,1,1,1.0,2,451.4021,502.8013,504.2335
Mexico,1,15.5,3,5.0,1,1,1.0,3,452.7263,375.0772,411.9172
Mexico,0,15.42,3,6.0,1,1,2.0,2,382.0766,461.1002,466.934
Mexico,0,16.0,3,6.0,1,1,1.0,3,463.0862,445.8632,526.3335
Mexico,0,15.92,2,6.0,1,1,1.0,3,464.0988,466.5534,453.8791
Mexico,1,16.0,3,7.0,2,1,1.0,2,372.4957,437.1922,322.2119
Mexico,1,15.42,3,6.0,2,1,2.0,3,377.403,417.1756,449.2167
Mexico,0,15.5,3,5.0,2,1,3.0,3,514.4181,518.8402,542.7452
Mexico,1,16.17,3,6.0,2,1,1.0,3,520.4938,573.0193,502.18199999999996
Mexico,0,16.17,2,7.0,2,1,2.0,3,447.3516,406.6481,441.1041
Mexico,1,15.42,3,6.0,4,1,1.0,3,435.8233,369.517,392.3349
Mexico,0,15.42,3,7.0,1,1,1.0,2,277.699,356.0454,246.8668
Mexico,0,15.92,3,6.0,3,1,2.0,2,532.9568,510.1792,460.2201
Mexico,0,15.83,3,6.0,2,1,1.0,3,435.1223,404.3224,427.3965
Mexico,1,15.33,3,6.0,1,1,1.0,2,486.2206,538.0696,417.3256
Mexico,1,15.67,3,6.0,1,1,1.0,3,417.6741,481.6736,466.0015
Mexico,1,16.08,3,6.0,2,1,1.0,3,490.2711,610.6696,520.6453
Mexico,0,16.17,3,6.0,1,2,1.0,3,483.1827,514.9107,535.2853
Mexico,0,15.58,3,6.0,2,1,1.0,3,295.8483,333.4305,371.8202
Mexico,1,16.0,3,6.0,2,2,1.0,3,397.1101,447.2005,411.9172
Mexico,1,15.25,3,6.0,1,1,1.0,3,354.658,456.8911,316.7102
Mexico,0,16.17,3,6.0,2,1,1.0,2,439.1728,316.75,401.6598
Mexico,0,15.67,3,6.0,2,1,1.0,3,404.4322,421.1633,379.2801
Mexico,0,15.92,3,6.0,1,1,1.0,2,460.0483,446.0236,501.9955
Mexico,0,15.92,3,6.0,3,1,2.0,3,515.1971,558.9375,560.4625
Mexico,1,15.75,1,6.0,1,1,1.0,3,456.0757,440.2106,445.207
Mexico,1,15.92,3,6.0,1,1,1.0,2,534.5147,556.3388,494.7221
Mexico,1,16.17,3,7.0,3,2,2.0,3,326.7721,429.0903,428.4222
Mexico,0,16.0,3,6.0,1,1,1.0,1,543.0830000000001,530.8694,548.0604
Mexico,1,15.92,3,6.0,1,1,1.0,3,329.1089,321.0641,358.4856
Mexico,1,15.83,2,6.0,2,1,1.0,3,444.3916,549.8254,493.0436
Mexico,1,15.33,2,7.0,1,1,1.0,2,408.0153,410.8211,394.1999
Mexico,1,15.83,3,6.0,2,1,1.0,2,322.3321,353.6308,352.23800000000006
Mexico,1,15.67,2,6.0,2,1,1.0,3,307.2986,299.6177,349.4405
Mexico,1,15.67,3,7.0,1,1,1.0,2,520.4938,584.1396,552.7229
Mexico,0,15.75,2,5.0,1,1,2.0,2,519.2475,505.3675,501.9955
Mexico,0,15.42,3,6.0,2,1,1.0,3,410.8973,450.6749,413.7822
Mexico,1,15.5,3,7.0,1,1,1.0,2,343.8308,400.1774,397.5569
Mexico,1,15.58,3,6.0,2,1,2.0,3,433.1749,459.1946,398.8624
Mexico,0,15.83,3,4.0,1,1,1.0,4,417.75199999999995,436.2399,393.1742
Mexico,0,15.5,3,6.0,1,2,1.0,3,316.4122,303.2774,277.6389
Mexico,0,15.5,3,6.0,1,1,2.0,3,339.1572,418.5971,375.8299
Mexico,0,15.25,3,5.0,1,1,1.0,2,504.9151,534.0772,489.3137
Mexico,0,15.5,3,6.0,1,1,1.0,3,447.5074,501.1974,447.07199999999995
Mexico,0,16.0,3,8.0,1,1,3.0,3,502.033,519.6422,529.1309
Mexico,0,16.08,1,5.0,2,2,1.0,3,455.5305,519.6422,495.8411
Mexico,1,15.58,3,6.0,2,1,1.0,1,422.5035,444.6587,412.4767
Mexico,1,15.83,3,6.0,1,1,1.0,1,350.2181,405.4198,349.0675
Mexico,1,15.58,1,6.0,1,1,1.0,3,468.7724,438.62199999999996,390.47
Mexico,0,15.58,3,6.0,2,1,1.0,2,481.54699999999997,455.6469,484.4648
Mexico,0,15.58,3,6.0,1,1,2.0,4,498.9952,388.2835,447.9112
Mexico,1,15.42,1,6.0,1,1,1.0,3,441.5096,499.7839,481.8538
Mexico,0,15.58,3,6.0,2,1,2.0,2,519.7928,530.8694,500.4103
Mexico,1,15.33,3,7.0,2,1,1.0,3,487.2332,496.6066,506.0985
Mexico,1,16.0,3,6.0,1,1,1.0,3,403.3416,433.8561,438.0269
Mexico,0,15.33,3,6.0,1,1,1.0,2,393.9944,393.7368,386.74
Mexico,0,16.08,3,4.0,1,1,1.0,3,522.8307,482.9131,424.7855
Mexico,1,15.83,3,6.0,1,1,1.0,3,483.027,484.6125,499.5711
Mexico,1,16.0,3,7.0,1,1,1.0,2,380.9861,372.6148,440.8243
Mexico,1,15.67,3,6.0,1,1,1.0,3,500.1636,544.1858,531.2756
Mexico,0,15.58,3,6.0,1,1,1.0,3,540.9019999999999,465.9118,486.796
Mexico,1,16.08,2,6.0,1,1,1.0,2,593.6361,605.3477,549.9254
Mexico,0,15.83,3,6.0,2,1,1.0,2,519.1697,497.1877,514.2111
Mexico,0,15.75,3,5.0,1,1,1.0,3,476.3281,471.5254,479.7091
Mexico,0,15.5,3,6.0,2,1,1.0,3,362.8369,391.9725,383.9426
Mexico,0,15.58,3,6.0,2,1,1.0,2,418.45300000000003,422.7672,336.1992
Mexico,0,15.25,3,7.0,1,1,1.0,3,371.7168,409.1341,370.8877
Mexico,1,15.42,3,6.0,1,1,2.0,3,448.0527,495.1769,479.8023
Mexico,1,15.92,2,7.0,3,1,1.0,2,438.1601,463.2456,484.3715
Mexico,0,15.42,3,7.0,1,1,1.0,3,319.4501,383.2313,400.7273
Mexico,1,15.75,3,6.0,1,1,1.0,3,321.9427,333.7731,321.3726
Mexico,0,15.67,3,6.0,1,1,1.0,3,468.3829,477.1391,437.9336
Mexico,1,15.25,2,5.0,2,1,1.0,3,477.0291,543.4709,492.3909
Mexico,0,15.33,3,6.0,1,1,1.0,3,397.4217,438.6457,393.2674
Mexico,1,15.5,3,6.0,2,1,1.0,2,384.4135,418.7642,389.5375
Mexico,1,15.5,3,5.0,1,1,1.0,3,361.8243,465.6285,354.7557
Mexico,1,15.33,3,7.0,1,1,1.0,3,439.5622,528.379,441.6636
Mexico,0,15.83,3,6.0,1,1,1.0,2,469.8629,439.4476,499.5711
Mexico,0,15.67,3,6.0,2,1,1.0,3,531.8663,493.8195,541.533
Mexico,0,16.0,2,6.0,1,2,2.0,2,334.0162,360.0551,396.9974
Mexico,0,16.0,3,7.0,1,2,1.0,3,438.7054,350.5921,414.5282
Mexico,0,15.33,3,6.0,1,1,1.0,3,440.49699999999996,474.7332,506.0985
Mexico,1,16.17,3,6.0,1,2,2.0,2,512.7045,522.8189,524.7482
Mexico,1,15.67,2,7.0,1,1,2.0,2,480.2228,533.9392,500.5035
Mexico,1,16.08,2,6.0,2,1,1.0,3,461.9956,489.3784,495.8411
Mexico,0,15.92,3,6.0,1,1,1.0,3,537.5526,508.3347,499.5711
Mexico,0,15.33,3,6.0,2,1,2.0,3,468.3829,434.7162,452.2939
Mexico,1,15.58,3,6.0,2,1,1.0,3,511.2245,566.5854,502.6483
Mexico,1,15.25,3,7.0,2,1,1.0,3,406.769,517.2587,453.8791
Mexico,0,15.5,3,6.0,1,1,1.0,3,406.0679,437.12199999999996,396.3446
Mexico,1,15.42,3,6.0,2,1,1.0,3,381.064,468.1703,445.4868
Mexico,0,15.75,2,6.0,2,1,1.0,3,398.4343,335.9967,433.0847
Mexico,1,16.17,3,6.0,2,1,1.0,2,344.7655,460.2272,377.0421
Mexico,1,15.5,3,7.0,1,1,1.0,3,441.1201,495.01800000000003,449.1235
Mexico,0,15.5,3,6.0,1,2,1.0,3,454.5957,513.387,402.2193
Mexico,1,15.75,3,6.0,1,1,1.0,3,335.5741,390.0102,354.1029
Mexico,1,15.83,3,6.0,1,1,1.0,5,434.3434,469.7589,440.4513
Mexico,1,15.58,3,6.0,2,2,1.0,3,383.3229,434.57099999999997,468.79900000000004
Mexico,1,16.0,3,6.0,1,1,1.0,3,416.8952,454.6671,391.216
Mexico,1,16.08,3,6.0,2,1,2.0,2,464.3325,529.8882,439.8918
Mexico,1,15.58,3,6.0,2,1,1.0,2,344.9213,382.8614,321.4659
Mexico,0,15.5,2,6.0,3,1,1.0,3,420.7119,475.455,473.4614
Mexico,0,15.83,3,6.0,3,1,1.0,2,413.4678,474.5728,445.4868
Mexico,1,15.58,3,6.0,1,1,2.0,3,448.9874,512.4928,457.8888
Mexico,1,15.67,2,6.0,1,2,1.0,3,423.3603,545.0595,425.9045
Mexico,0,15.83,3,6.0,1,1,1.0,3,412.3773,379.3018,424.3193
Mexico,0,16.0,3,5.0,3,2,2.0,3,484.7406,404.1621,427.6762
Mexico,1,15.67,2,6.0,1,1,2.0,2,444.9369,558.7217,500.5035
Mexico,1,15.75,3,6.0,2,1,1.0,2,429.5139,475.1603,413.1294
Mexico,0,15.58,3,4.0,2,1,1.0,3,381.9988,391.0102,363.0548
Mexico,1,16.08,2,6.0,1,1,1.0,3,385.0366,502.2462,401.9396
Mexico,1,15.42,3,6.0,2,2,1.0,3,482.4038,503.8349,512.9056
Mexico,0,15.58,1,6.0,1,2,2.0,3,280.659,347.3042,253.674
Mexico,0,15.67,3,6.0,1,1,1.0,3,354.1128,333.7513,349.0675
Mexico,0,15.58,3,6.0,2,1,1.0,3,508.8877,462.7842,541.8128
Mexico,0,15.75,3,6.0,2,1,1.0,2,509.5887,570.3251,534.0731
Mexico,0,15.58,3,6.0,1,1,1.0,3,493.3089,376.1742,504.5132
Mexico,1,15.58,3,6.0,2,1,1.0,3,481.7028,523.6132,458.8213
Mexico,1,15.83,2,6.0,1,2,2.0,3,342.0393,404.3872,342.9131
Mexico,1,15.75,3,8.0,1,1,1.0,3,349.3613,424.3244,345.7106
Mexico,0,15.33,3,7.0,1,1,1.0,2,359.1759,361.5788,410.0522
Mexico,1,15.83,3,6.0,1,1,1.0,1,473.8355,463.325,497.0533
Mexico,1,16.08,1,6.0,2,2,1.0,3,405.3669,462.9279,414.3417
Mexico,0,15.5,3,7.0,2,1,1.0,3,437.0696,294.2154,465.069
Mexico,0,15.67,3,6.0,1,2,2.0,1,463.94300000000004,506.1695,495.4681
Mexico,0,15.92,3,6.0,2,1,1.0,3,458.1788,496.3857,456.6766
Mexico,0,15.67,3,6.0,3,1,2.0,3,360.8117,361.659,309.3435
Mexico,0,15.42,3,7.0,3,1,1.0,3,358.7864,401.1147,376.1097
Mexico,1,15.5,2,5.0,2,1,1.0,2,425.5414,457.7649,444.834
Mexico,1,15.33,3,5.0,1,1,1.0,2,434.8107,445.1353,415.6471
Mexico,0,15.25,3,6.0,1,2,2.0,3,471.6545,440.2496,420.3096
Mexico,0,15.25,3,6.0,1,1,1.0,3,486.9995,432.3905,465.815
Mexico,1,15.67,3,6.0,2,1,1.0,3,473.9134,589.5409,508.2432
Mexico,0,16.08,3,6.0,4,1,1.0,1,395.2407,435.1171,403.1518
Mexico,0,15.83,3,6.0,1,1,1.0,2,497.5931,454.6846,467.8665
Mexico,1,15.42,1,6.0,2,1,1.0,3,398.2785,387.0713,377.6949
Mexico,0,15.75,3,6.0,4,2,1.0,3,563.0238,595.8269,538.7355
Mexico,1,15.25,3,6.0,1,1,1.0,3,474.6923,447.836,427.3965
Mexico,0,15.58,3,6.0,2,1,1.0,3,427.1771,460.7794,473.0884
Mexico,1,16.0,3,6.0,2,1,1.0,3,428.034,464.0399,460.1268
Mexico,0,15.42,3,6.0,2,1,1.0,3,354.2686,351.2337,347.5755
Mexico,0,15.58,2,6.0,2,1,1.0,3,360.8117,355.2434,341.9806
Mexico,1,15.58,3,6.0,2,1,1.0,3,332.3025,364.1157,367.7173
Mexico,0,15.75,3,6.0,1,1,1.0,1,407.0026,323.1656,427.7695
Mexico,1,15.58,3,6.0,1,2,2.0,3,339.1572,348.0706,313.3532
Mexico,0,16.08,3,6.0,1,1,1.0,3,356.13800000000003,281.6248,364.1738
Mexico,0,16.0,3,7.0,1,1,1.0,1,402.2511,457.5716,368.6498
Mexico,0,15.25,3,6.0,1,3,3.0,3,392.4365,418.4367,429.6345
Mexico,0,16.17,3,6.0,1,1,2.0,2,409.4174,422.7672,416.2066
Mexico,1,16.08,3,6.0,1,1,1.0,1,420.8677,463.325,434.5767
Mexico,0,15.5,2,7.0,1,1,1.0,3,431.1497,401.7562,370.608
Mexico,0,15.83,3,6.0,1,2,1.0,3,423.3603,364.0648,476.2589
Mexico,0,15.83,3,6.0,1,1,1.0,3,391.1902,397.9069,460.2201
Mexico,0,16.08,3,6.0,1,2,1.0,3,379.1946,425.0126,387.6725
Mexico,0,15.83,3,5.0,1,1,1.0,3,364.7063,335.1948,400.7273
Mexico,1,16.08,2,6.0,2,2,1.0,3,402.5627,379.0487,438.9593
Mexico,1,15.5,3,4.0,2,1,1.0,1,313.608,383.1791,297.7807
Mexico,1,15.58,3,6.0,1,1,1.0,3,395.00699999999995,444.897,384.875
Mexico,1,15.42,3,7.0,2,2,1.0,3,467.5261,558.5628,483.7188
